date,Port,OperatorCountryofDomicileName,vessel_type,count
03/05/2023,BIT,Indonesia,Other,1
11/01/2023,TQP,Indonesia,Passenger,1
17/01/2023,CXP,Indonesia,Other,1
11/09/2023,CXP,Indonesia,Other,1
08/12/2023,BKS,Indonesia,Tanker,2
05/07/2023,GRE,Vietnam,Tanker,1
04/05/2023,SUR,Greece,Cargo,1
11/01/2023,BLW,Chinese Taipei,Cargo,1
26/02/2023,TPR,Japan,Cargo,1
29/06/2023,TPR,Japan,Cargo,1
09/08/2023,KUM,Indonesia,Passenger,1
13/12/2023,BIK,Indonesia,Passenger,1
16/07/2023,MLD,Indonesia,Cargo,1
28/07/2023,BUR,Indonesia,Pleasure Craft,2
27/09/2023,BUR,Indonesia,Pleasure Craft,1
16/11/2023,BUR,Indonesia,Pleasure Craft,2
22/11/2023,FKQ,Indonesia,Tanker,1
04/03/2023,BUR,Indonesia,Other,1
08/03/2023,BDJ,Portugal,Cargo,1
19/05/2023,ING,Singapore,Tanker,1
25/07/2023,MKW,Vietnam,Cargo,1
15/12/2023,SUB,Indonesia,Pleasure Craft,1
27/05/2023,MUO,Indonesia,Tanker,1
09/11/2023,CBN,Indonesia,Cargo,1
18/12/2023,PNJ,Greece,Cargo,1
07/10/2023,GRE,Singapore,Cargo,1
30/04/2023,PNK,Thailand,Cargo,1
12/12/2023,IBP,Thailand,Tanker,1
25/03/2023,TEI,,Passenger,1
09/06/2023,BIT,,Passenger,1
06/05/2023,TPR,Germany,Cargo,3
21/12/2023,IBP,Germany,Cargo,1
18/01/2023,BIT,Indonesia,Passenger,2
30/09/2023,TPR,Netherlands,Cargo,1
17/03/2023,IBP,Netherlands,Tanker,1
23/02/2023,TBY,Singapore,Cargo,1
18/03/2023,TPR,Japan,Cargo,2
25/06/2023,SRG,Chinese Taipei,Cargo,1
04/12/2023,BIK,Indonesia,Tanker,1
21/05/2023,BDJ,Indonesia,Tanker,3
20/10/2023,CBN,Indonesia,Cargo,1
05/01/2023,TNJ,Norway,Passenger,1
28/02/2023,TNJ,Norway,Passenger,1
27/05/2023,BUR,Norway,Passenger,1
07/07/2023,BUR,Norway,Passenger,2
21/08/2023,BPN,United Kingdom,Tanker,1
13/07/2023,SRG,Germany,Cargo,1
21/07/2023,BPN,Indonesia,Pleasure Craft,1
25/06/2023,LUW,Indonesia,Passenger,1
16/04/2023,TLN,Indonesia,Cargo,2
28/11/2023,TLN,Indonesia,Cargo,3
10/03/2023,LBO,Indonesia,Passenger,1
01/05/2023,IBP,Singapore,Tanker,2
23/03/2023,NDA,Indonesia,Passenger,1
24/08/2023,NDA,Indonesia,Passenger,1
27/07/2023,GRE,United States Of America,Tanker,1
21/10/2023,BPN,Denmark,Tanker,1
18/04/2023,MKW,Indonesia,Passenger,2
26/11/2023,CBN,Indonesia,Other,1
27/05/2023,BUR,Singapore,Sailing,2
29/06/2023,BUR,Singapore,Pleasure Craft,3
17/09/2023,BUR,Singapore,Pleasure Craft,2
10/01/2023,ING,Vietnam,Cargo,1
27/10/2023,KUM,Japan,Cargo,1
04/01/2023,TPR,Fiji,Cargo,1
05/05/2023,DJJ,Indonesia,Cargo,1
18/10/2023,SRG,Indonesia,Other,1
15/12/2023,TPR,Indonesia,Passenger,2
26/10/2023,WGP,Indonesia,Cargo,1
06/12/2023,PNJ,Indonesia,Tanker,1
22/04/2023,LTU,Indonesia,Cargo,1
23/07/2023,MLD,Indonesia,Sailing,1
30/04/2023,TQP,Indonesia,Passenger,1
05/11/2023,CEB,Indonesia,Cargo,1
03/05/2023,GRE,Netherlands,Tanker,1
22/10/2023,BPN,Marshall Islands,Tanker,1
31/10/2023,DUM,Japan,Cargo,2
26/11/2023,MUO,Indonesia,Passenger,1
22/12/2023,DJJ,Indonesia,Cargo,1
29/05/2023,GRE,Denmark,Cargo,1
15/10/2023,GRE,Singapore,Tanker,1
11/04/2023,BUR,Saudi Arabia,Passenger,3
09/03/2023,CBN,Indonesia,Passenger,2
25/11/2023,TUA,Indonesia,Passenger,1
08/02/2023,TBY,Singapore,Tanker,1
11/07/2023,BUR,Indonesia,Pleasure Craft,2
14/05/2023,BUR,Vietnam,Cargo,1
19/04/2023,BLW,Norway,Tanker,1
17/10/2023,GRE,Irish Republic,Cargo,1
13/06/2023,MKW,Vietnam,Cargo,4
29/01/2023,MAK,Indonesia,Passenger,1
21/02/2023,KBH,Indonesia,Passenger,1
18/05/2023,KOL,Indonesia,Cargo,1
28/05/2023,LUW,Indonesia,Cargo,1
31/03/2023,MAK,Indonesia,Passenger,2
25/12/2023,BDJ,Indonesia,Passenger,1
21/02/2023,GRE,Indonesia,Tanker,1
04/10/2023,TPR,United Arab Emirates,Cargo,1
21/07/2023,CBN,Indonesia,Cargo,1
05/12/2023,IBP,"China, People's Republic Of",Cargo,1
28/11/2023,BDJ,Indonesia,Cargo,1
04/09/2023,MAK,Indonesia,Passenger,3
14/09/2023,BIT,Indonesia,Passenger,3
27/09/2023,PTM,Indonesia,Other,1
01/03/2023,BDJ,Indonesia,Passenger,3
02/09/2023,ING,Indonesia,Tanker,2
03/05/2023,PTL,Indonesia,Cargo,1
14/04/2023,SOQ,Indonesia,Passenger,1
09/07/2023,NAM,Indonesia,Passenger,2
08/12/2023,BPN,Greece,Cargo,1
16/12/2023,TNJ,Singapore,Passenger,3
16/09/2023,BDJ,Singapore,Cargo,1
14/05/2023,TEI,Indonesia,Cargo,5
19/06/2023,BUR,Norway,Passenger,1
05/10/2023,FKQ,Indonesia,Passenger,2
28/05/2023,LTU,Indonesia,Tanker,1
17/06/2023,IBP,Singapore,Tanker,1
03/11/2023,TBY,Turkey,Tanker,1
21/08/2023,BUR,Norway,Cargo,1
22/05/2023,TPR,France,Cargo,2
21/05/2023,BDJ,Singapore,Cargo,1
06/11/2023,BDJ,Germany,Cargo,1
15/09/2023,TLN,Indonesia,Cargo,3
28/12/2023,BLW,India,Cargo,1
03/08/2023,BDJ,Indonesia,Other,1
27/11/2023,BDJ,Indonesia,Other,1
21/01/2023,BUR,Indonesia,Tanker,3
11/07/2023,BLW,Indonesia,Tanker,1
30/10/2023,BLW,Indonesia,Tanker,1
21/08/2023,BLW,Indonesia,Cargo,3
29/04/2023,DUM,Netherlands,Tanker,1
07/11/2023,TNJ,Indonesia,Passenger,2
06/06/2023,TQP,Indonesia,Fishing,1
13/11/2023,IBP,Denmark,Tanker,1
13/06/2023,BUR,Singapore,Sailing,2
20/10/2023,DUM,Norway,Tanker,1
19/06/2023,IBP,India,Cargo,1
26/09/2023,TQP,Indonesia,Cargo,1
15/02/2023,MLD,Indonesia,Sailing,1
04/08/2023,MLD,Indonesia,Passenger,3
12/02/2023,IMW,Philippines,Tanker,1
22/10/2023,PLB,"Hong Kong, China",Cargo,1
06/05/2023,BUR,Malaysia,Dredging,1
15/11/2023,BDJ,Indonesia,Passenger,2
10/01/2023,GTO,Indonesia,Tanker,1
31/01/2023,BDJ,Vietnam,Cargo,1
16/08/2023,GRE,Switzerland,Other,1
19/08/2023,GRE,Singapore,Cargo,1
31/10/2023,SUB,Indonesia,Passenger,2
23/03/2023,CBN,Indonesia,Passenger,2
25/11/2023,AMQ,Indonesia,Tanker,1
07/05/2023,GRE,Singapore,Cargo,1
24/10/2023,GRE,Irish Republic,Cargo,1
31/03/2023,LSW,Japan,Tanker,1
20/12/2023,BPN,Indonesia,Pleasure Craft,2
11/10/2023,ING,Japan,Cargo,1
04/05/2023,IBP,United Kingdom,Tanker,1
18/05/2023,BIT,,Passenger,1
25/11/2023,TPR,Netherlands,Dredging,1
20/10/2023,BPN,"Korea, South",Cargo,1
12/04/2023,CBN,Indonesia,Cargo,1
25/02/2023,SUB,Indonesia,Tanker,2
10/06/2023,TBY,Indonesia,Tanker,4
20/09/2023,SMA,Indonesia,Tanker,1
11/09/2023,TPR,Denmark,Cargo,1
25/01/2023,BUR,Japan,Cargo,1
01/07/2023,TQP,Indonesia,Fishing,1
04/11/2023,BUR,Indonesia,Cargo,1
18/03/2023,PGX,Indonesia,Tanker,1
27/12/2023,KUM,Indonesia,Passenger,1
14/05/2023,BIK,Indonesia,Tanker,2
17/09/2023,ING,Indonesia,Cargo,2
07/02/2023,TBY,Indonesia,Tanker,2
23/04/2023,TBY,Indonesia,Tanker,1
06/12/2023,TBY,Indonesia,Tanker,2
10/06/2023,BUR,Norway,Passenger,2
26/10/2023,BUR,Norway,Passenger,2
11/10/2023,SRG,Indonesia,Passenger,1
15/04/2023,TJB,Indonesia,Tanker,1
12/12/2023,LTU,Indonesia,Tanker,1
18/02/2023,BUR,Malaysia,Other,1
28/08/2023,DUM,United Kingdom,Tanker,1
25/11/2023,SRG,Vietnam,Cargo,1
24/05/2023,BLW,Japan,Cargo,1
29/12/2023,SUR,"Hong Kong, China",Cargo,3
15/08/2023,BMU,Indonesia,Passenger,1
18/03/2023,TPR,Indonesia,Passenger,3
23/08/2023,TJQ,Indonesia,Passenger,1
10/04/2023,BIT,Indonesia,Tanker,1
23/07/2023,TLN,Indonesia,Cargo,1
21/09/2023,TLN,Indonesia,Cargo,2
30/08/2023,LBO,Indonesia,Passenger,1
30/04/2023,TBY,Singapore,Tanker,1
09/07/2023,BIT,Indonesia,Passenger,1
20/10/2023,BIT,Indonesia,Passenger,3
11/12/2023,BDJ,Indonesia,Other,1
22/12/2023,IBP,Indonesia,Cargo,3
13/09/2023,TPR,"Korea, South",Cargo,2
02/12/2023,BOA,"China, People's Republic Of",Other,5
28/12/2023,BOA,"China, People's Republic Of",Other,3
21/03/2023,GRE,Denmark,Cargo,1
07/06/2023,SKJ,Indonesia,Passenger,2
07/08/2023,BLW,Indonesia,Passenger,1
03/12/2023,BPN,Indonesia,Other,2
22/05/2023,BUR,Singapore,Cargo,2
12/09/2023,WGP,Indonesia,Cargo,1
26/03/2023,ING,Indonesia,Tanker,1
31/07/2023,CXP,Indonesia,Tanker,3
29/06/2023,PNJ,Indonesia,Cargo,2
29/06/2023,TPR,Philippines,Tanker,1
25/10/2023,TBY,Singapore,Cargo,1
18/12/2023,BOA,United Arab Emirates,Other,1
12/03/2023,TBY,Marshall Islands,Cargo,2
13/02/2023,BUR,Malaysia,Dredging,1
20/01/2023,BLW,Indonesia,Cargo,1
20/06/2023,MUO,Indonesia,Sailing,1
15/12/2023,MUO,Indonesia,Sailing,1
24/03/2023,BUR,Saudi Arabia,Passenger,3
28/03/2023,BUR,Saudi Arabia,Passenger,3
12/08/2023,SRG,Chinese Taipei,Cargo,1
05/06/2023,BOA,Indonesia,Passenger,1
25/01/2023,PNJ,Indonesia,Cargo,1
10/09/2023,SXK,Indonesia,Passenger,1
11/05/2023,TBY,Singapore,Tanker,1
11/06/2023,TBY,Singapore,Tanker,1
22/10/2023,BUR,Indonesia,Pleasure Craft,1
27/03/2023,FKQ,Indonesia,Tanker,1
17/08/2023,PNJ,Singapore,Cargo,1
18/07/2023,BUR,Australia,Cargo,1
01/04/2023,DUM,Netherlands,Tanker,1
15/11/2023,GRE,Timor-Leste,Cargo,1
06/08/2023,BDJ,"Hong Kong, China",Cargo,1
05/04/2023,MKW,Indonesia,Tanker,1
24/10/2023,TEI,Indonesia,Tanker,1
11/06/2023,LTU,Indonesia,Tanker,1
11/07/2023,LTU,Indonesia,Tanker,1
21/09/2023,BDJ,Greece,Cargo,1
03/10/2023,SUR,Greece,Cargo,1
31/07/2023,MUO,Indonesia,Sailing,1
03/04/2023,BIT,,Passenger,1
07/12/2023,TEI,,Passenger,1
02/01/2023,SOQ,Indonesia,Passenger,1
19/05/2023,GRE,Indonesia,Passenger,3
05/09/2023,MUO,Indonesia,Tanker,1
20/02/2023,TPR,Chinese Taipei,Cargo,3
22/10/2023,BIT,Indonesia,Cargo,1
04/10/2023,SMA,Indonesia,Passenger,1
10/10/2023,SMQ,Indonesia,Passenger,1
17/12/2023,SMQ,Indonesia,Passenger,1
23/04/2023,BLW,Indonesia,Cargo,1
05/10/2023,BLW,Singapore,Cargo,1
10/12/2023,BUR,Norway,Passenger,2
17/06/2023,SUR,Indonesia,Cargo,2
06/08/2023,DUM,"Hong Kong, China",Cargo,3
30/06/2023,BPN,Indonesia,Pleasure Craft,2
26/08/2023,BPN,Indonesia,Pleasure Craft,1
30/09/2023,LTU,Indonesia,Passenger,1
08/09/2023,BIT,Indonesia,Passenger,3
02/03/2023,SUR,Indonesia,Tanker,1
10/03/2023,BDJ,Indonesia,Other,2
25/04/2023,SLG,Indonesia,Tanker,1
24/11/2023,PNJ,Indonesia,Cargo,1
17/11/2023,IBP,Japan,Tanker,2
02/06/2023,MKQ,Indonesia,Passenger,1
13/04/2023,BLW,Indonesia,Passenger,1
18/07/2023,TNJ,Indonesia,Passenger,1
02/11/2023,TJB,Indonesia,Passenger,3
13/07/2023,BIT,Indonesia,Passenger,2
27/03/2023,ISA,Indonesia,Fishing,1
03/04/2023,TQP,Indonesia,Fishing,1
16/06/2023,ISA,Indonesia,Fishing,1
11/08/2023,PNJ,Indonesia,Cargo,3
28/11/2023,SRG,United States Of America,Cargo,1
17/06/2023,DUM,"Korea, South",Cargo,1
02/03/2023,BUR,France,Cargo,1
17/05/2023,BLW,Japan,Tanker,1
19/08/2023,TPR,Indonesia,Passenger,1
20/10/2023,TPR,Indonesia,Passenger,1
19/12/2023,TPR,Indonesia,Passenger,2
30/07/2023,CXP,Indonesia,Tanker,2
01/07/2023,MLD,Indonesia,Passenger,2
17/07/2023,TPR,Japan,Cargo,1
09/12/2023,CXP,Indonesia,Cargo,1
29/04/2023,NAM,Indonesia,Cargo,1
04/12/2023,AMQ,Indonesia,Passenger,1
29/10/2023,TBY,Indonesia,Tanker,4
17/10/2023,GRE,Turkey,Cargo,1
08/04/2023,BUR,Saudi Arabia,Passenger,3
30/12/2023,BLW,Switzerland,Cargo,1
03/01/2023,TJB,United Arab Emirates,Tanker,2
05/08/2023,TPR,Japan,Cargo,1
15/07/2023,IBP,Indonesia,Cargo,2
04/09/2023,IBP,Indonesia,Cargo,3
25/12/2023,PTM,Indonesia,Tanker,1
24/11/2023,TBY,Singapore,Tanker,1
07/08/2023,KUM,Indonesia,Cargo,1
02/06/2023,BUR,Indonesia,Pleasure Craft,2
28/06/2023,BUR,Indonesia,Pleasure Craft,1
12/11/2023,BUR,Indonesia,Pleasure Craft,2
03/03/2023,BUR,Italy,Other,1
29/08/2023,GRE,Irish Republic,Cargo,1
25/12/2023,BLW,Netherlands,Tanker,1
17/07/2023,BAD,Indonesia,Cargo,1
17/10/2023,BUR,Singapore,Other,1
14/07/2023,CBN,Indonesia,Cargo,1
05/03/2023,BDJ,Indonesia,Tanker,1
11/12/2023,BLW,Japan,Cargo,1
21/01/2023,PNJ,"China, People's Republic Of",Cargo,1
31/01/2023,SOQ,Indonesia,Passenger,2
28/08/2023,MUO,Indonesia,Tanker,1
07/06/2023,TJQ,Indonesia,Tanker,1
14/08/2023,TUA,Indonesia,Tanker,1
14/01/2023,GRE,Singapore,Tanker,2
18/11/2023,IBP,"Hong Kong, China",Cargo,1
27/01/2023,GRE,Chinese Taipei,Cargo,1
08/07/2023,MKQ,Indonesia,Passenger,2
10/11/2023,DJJ,Indonesia,Tanker,1
04/10/2023,DUM,Indonesia,Tanker,2
23/01/2023,SRG,Indonesia,Passenger,1
24/08/2023,SUR,Indonesia,Cargo,2
05/07/2023,PNJ,United Arab Emirates,Tanker,1
17/07/2023,MSK,"Hong Kong, China",Cargo,2
23/06/2023,TJQ,Indonesia,Passenger,1
02/07/2023,NDA,Indonesia,Passenger,2
14/04/2023,BLW,Indonesia,Cargo,2
28/08/2023,MAK,Irish Republic,Cargo,1
17/01/2023,BLW,Indonesia,Passenger,2
21/12/2023,BPN,Indonesia,Other,3
17/05/2023,BPN,Indonesia,Pleasure Craft,1
05/05/2023,TQP,Indonesia,Fishing,1
17/11/2023,ISA,Indonesia,Passenger,1
12/11/2023,BKS,Indonesia,Cargo,1
06/12/2023,ING,Singapore,Cargo,1
29/11/2023,PNJ,Greece,Cargo,1
27/07/2023,BLW,Switzerland,Cargo,1
07/01/2023,TPR,Indonesia,Passenger,1
24/03/2023,TPR,Indonesia,Passenger,1
27/09/2023,TNJ,Singapore,Passenger,1
06/03/2023,BOA,France,Passenger,1
16/08/2023,CXP,United Kingdom,Cargo,1
15/11/2023,ING,"China, People's Republic Of",Cargo,2
21/11/2023,BLW,Switzerland,Tanker,1
16/10/2023,TPR,Chinese Taipei,Cargo,1
07/12/2023,MUO,Indonesia,Passenger,1
04/10/2023,BDJ,Indonesia,Pleasure Craft,1
05/01/2023,MKQ,Indonesia,Cargo,1
08/11/2023,BUR,Indonesia,Cargo,1
11/02/2023,MUO,Indonesia,Sailing,1
19/03/2023,MUO,Indonesia,Sailing,1
18/10/2023,BUR,Saudi Arabia,Passenger,3
18/01/2023,TJB,Singapore,Other,1
07/08/2023,GRE,Turkey,Cargo,1
21/03/2023,IBP,Indonesia,Cargo,3
19/05/2023,TQP,Indonesia,Passenger,1
11/11/2023,TPR,Indonesia,Passenger,1
13/11/2023,SXK,Indonesia,Passenger,1
06/11/2023,BUR,Indonesia,Pleasure Craft,1
01/08/2023,BLW,Switzerland,Cargo,1
23/05/2023,SRG,Germany,Tanker,1
12/04/2023,PNJ,"China, People's Republic Of",Cargo,1
14/01/2023,TPR,Japan,Tanker,1
08/12/2023,BDJ,Chinese Taipei,Cargo,1
11/02/2023,BMU,Indonesia,Passenger,1
01/02/2023,TPR,Indonesia,Tanker,3
07/09/2023,BUR,Malaysia,Tanker,1
22/06/2023,BLW,Malaysia,Cargo,1
22/10/2023,IBP,Denmark,Tanker,1
30/06/2023,AMQ,Indonesia,Tanker,1
13/12/2023,DUM,Japan,Cargo,1
21/08/2023,GRE,Denmark,Tanker,1
13/03/2023,CBN,Indonesia,Cargo,1
26/07/2023,CBN,Indonesia,Cargo,1
10/01/2023,BIT,Indonesia,Passenger,3
14/03/2023,GRE,Malaysia,Tanker,1
24/12/2023,TNJ,Singapore,Passenger,2
24/04/2023,TJB,Vietnam,Cargo,1
20/01/2023,KUM,"Hong Kong, China",Tanker,1
23/02/2023,TQP,Indonesia,Cargo,1
05/07/2023,TUA,Indonesia,Passenger,1
02/05/2023,MAK,United Arab Emirates,Tanker,1
13/01/2023,TQP,Singapore,Cargo,1
11/09/2023,BUR,Norway,Passenger,1
12/11/2023,BUR,Norway,Passenger,2
21/03/2023,SRG,Indonesia,Passenger,1
14/07/2023,GRE,"China, People's Republic Of",Cargo,1
19/06/2023,BOA,Indonesia,Passenger,1
10/09/2023,TBY,Indonesia,Cargo,1
05/12/2023,LMR,Indonesia,Cargo,1
06/11/2023,BIT,Indonesia,Passenger,1
16/09/2023,TJB,"Hong Kong, China",Tanker,1
23/01/2023,BLW,Indonesia,Passenger,1
20/12/2023,BPN,Indonesia,Other,2
13/01/2023,BUR,Indonesia,Sailing,2
18/12/2023,CBN,Indonesia,Cargo,1
08/11/2023,DUM,"Korea, South",Tanker,5
09/07/2023,TBY,Singapore,Tanker,3
13/07/2023,TPR,"Hong Kong, China",Cargo,1
15/04/2023,MLD,"China, People's Republic Of",Cargo,1
25/06/2023,SRG,Indonesia,Other,1
20/08/2023,TPR,Indonesia,Passenger,2
31/08/2023,BIT,Indonesia,Passenger,1
19/11/2023,DUM,Indonesia,Passenger,1
02/04/2023,BKS,Greece,Cargo,1
24/05/2023,BDJ,"China, People's Republic Of",Cargo,2
01/04/2023,SKJ,Indonesia,Tanker,1
22/10/2023,SKJ,Indonesia,Tanker,1
17/06/2023,GRE,Denmark,Cargo,1
07/03/2023,CXP,Indonesia,Other,1
01/02/2023,MUO,Indonesia,Sailing,1
29/08/2023,MUO,Indonesia,Sailing,1
09/03/2023,TJB,Malaysia,Tanker,1
11/01/2023,TPR,Japan,Cargo,1
12/04/2023,IMW,Indonesia,Tanker,1
16/03/2023,SMA,Indonesia,Cargo,1
06/09/2023,GRE,Irish Republic,Cargo,1
21/04/2023,IBP,Japan,Tanker,1
05/04/2023,LBO,Indonesia,Passenger,1
01/04/2023,CXP,Indonesia,Cargo,1
13/02/2023,LBO,Indonesia,Cargo,1
24/01/2023,IMW,Indonesia,Cargo,1
04/03/2023,IBP,Thailand,Tanker,1
28/06/2023,TEI,,Passenger,1
13/12/2023,TPR,Netherlands,Dredging,2
17/02/2023,PNJ,Japan,Cargo,1
10/10/2023,BOA,Japan,Fishing,1
05/10/2023,BDJ,Indonesia,Cargo,5
11/09/2023,IBP,Japan,Tanker,1
19/07/2023,TUA,Indonesia,Passenger,1
25/06/2023,TPR,Indonesia,Tanker,2
17/12/2023,BLW,Indonesia,Cargo,1
07/04/2023,TPR,Chinese Taipei,Cargo,1
29/10/2023,BPN,Indonesia,Sailing,1
02/07/2023,PNJ,Indonesia,Cargo,2
07/08/2023,LTU,Indonesia,Passenger,2
13/03/2023,TLN,Indonesia,Cargo,2
01/03/2023,LBO,Indonesia,Passenger,1
27/09/2023,LBO,Indonesia,Passenger,1
04/04/2023,BIT,Indonesia,Tanker,1
14/12/2023,PNK,Indonesia,Tanker,3
26/08/2023,BDJ,Indonesia,Other,1
08/11/2023,BUR,Netherlands,Tanker,1
03/12/2023,SKJ,Indonesia,Passenger,4
06/07/2023,BDJ,Vietnam,Cargo,1
20/10/2023,AMQ,Vietnam,Cargo,1
15/12/2023,DUM,Vietnam,Tanker,1
12/06/2023,BDJ,Japan,Cargo,1
18/10/2023,LTU,Indonesia,Tanker,1
03/12/2023,DUM,Indonesia,Passenger,1
25/09/2023,TNJ,Singapore,Passenger,1
22/10/2023,TPR,Switzerland,Cargo,1
13/04/2023,SUR,Singapore,Cargo,1
18/07/2023,IBP,Greece,Tanker,1
06/06/2023,IBP,"China, People's Republic Of",Cargo,1
01/06/2023,IBP,Singapore,Tanker,3
22/06/2023,AMQ,Indonesia,Cargo,1
27/07/2023,DUM,Singapore,Tanker,2
04/09/2023,BLW,Singapore,Tanker,2
12/06/2023,MLD,Indonesia,Tanker,1
24/06/2023,NGG,Denmark,Cargo,1
10/03/2023,GRE,Indonesia,Other,1
12/03/2023,BPN,Indonesia,Cargo,1
07/12/2023,BUR,Saudi Arabia,Passenger,4
30/04/2023,PTM,Norway,Cargo,1
28/01/2023,BLW,Singapore,Cargo,1
27/06/2023,IBP,Netherlands,Other,1
30/07/2023,IBP,Netherlands,Other,1
09/05/2023,PNJ,Chinese Taipei,Cargo,1
21/04/2023,BOA,Indonesia,Passenger,2
02/11/2023,MKW,Indonesia,Passenger,1
21/05/2023,LTU,Indonesia,Tanker,1
20/06/2023,BDJ,Netherlands,Cargo,1
27/09/2023,GRE,Irish Republic,Cargo,1
01/02/2023,MLD,"Hong Kong, China",Cargo,1
05/05/2023,BDJ,Germany,Cargo,1
10/08/2023,DUM,"China, People's Republic Of",Cargo,1
12/12/2023,KBH,Indonesia,Passenger,1
12/03/2023,CXP,Indonesia,Cargo,1
11/12/2023,SUB,Indonesia,Tanker,1
02/04/2023,LTU,Indonesia,Tanker,1
21/11/2023,BIT,Indonesia,Tanker,6
17/12/2023,TEI,,Passenger,1
20/05/2023,TPR,France,Cargo,1
05/04/2023,SOQ,Indonesia,Passenger,2
02/05/2023,TUA,Indonesia,Tanker,1
01/06/2023,BDJ,"Hong Kong, China",Cargo,1
16/01/2023,PNK,Vietnam,Cargo,1
27/07/2023,TPR,"Korea, South",Cargo,1
31/07/2023,SIO,Indonesia,Passenger,1
01/05/2023,TBY,Indonesia,Tanker,2
28/07/2023,SUB,Indonesia,Tanker,1
19/08/2023,SUR,Indonesia,Cargo,1
07/07/2023,BDJ,Oman,Cargo,1
19/04/2023,GRE,Singapore,Tanker,1
10/08/2023,SRG,"China, People's Republic Of",Cargo,1
24/11/2023,GRE,Indonesia,Other,1
31/07/2023,TLN,Indonesia,Cargo,4
04/03/2023,LBO,Indonesia,Passenger,1
18/04/2023,BDJ,Indonesia,Other,2
01/02/2023,TUA,Indonesia,Passenger,2
27/08/2023,BIT,Indonesia,Passenger,2
20/01/2023,MUO,"Hong Kong, China",Tanker,1
24/04/2023,BLW,Switzerland,Cargo,1
18/03/2023,TPR,Germany,Cargo,1
29/08/2023,IMW,Turkey,Tanker,1
08/07/2023,BLW,France,Cargo,1
15/11/2023,BOA,"China, People's Republic Of",Other,7
23/08/2023,TBY,Bangladesh,Cargo,1
09/01/2023,BLW,Indonesia,Passenger,2
10/08/2023,DJJ,Indonesia,Tanker,2
31/05/2023,TQP,Indonesia,Fishing,1
28/11/2023,DJJ,Indonesia,Passenger,2
02/07/2023,BUR,Singapore,Pleasure Craft,2
18/08/2023,BUR,Singapore,Pleasure Craft,2
19/02/2023,DUM,Vietnam,Tanker,1
21/11/2023,LTU,Indonesia,Tanker,2
02/01/2023,SRG,Indonesia,Cargo,1
11/09/2023,BUR,Indonesia,Cargo,2
13/10/2023,MAK,Indonesia,Passenger,3
08/10/2023,TNJ,Singapore,Passenger,1
15/09/2023,PNK,Vietnam,Cargo,2
05/07/2023,PNJ,Bermuda,Cargo,1
15/04/2023,SUR,Singapore,Cargo,3
28/09/2023,GRE,France,Cargo,1
09/04/2023,SOQ,Indonesia,Cargo,2
10/05/2023,MAK,Denmark,Cargo,1
17/07/2023,NGG,Denmark,Cargo,1
02/06/2023,TQP,Indonesia,Passenger,3
09/06/2023,BKS,Indonesia,Tanker,1
07/01/2023,MUO,Indonesia,Sailing,1
28/03/2023,MUO,Indonesia,Sailing,1
16/09/2023,MSK,Malaysia,Other,2
05/09/2023,TPR,Greece,Cargo,1
01/04/2023,TJB,Malaysia,Tanker,1
20/12/2023,BLW,"Korea, South",Cargo,1
24/09/2023,BOA,Indonesia,Passenger,1
26/05/2023,CXP,Indonesia,Cargo,1
12/12/2023,DUM,Greece,Tanker,2
24/09/2023,BOA,United States Of America,Pleasure Craft,1
27/04/2023,IBP,Lebanon,Cargo,1
29/04/2023,TPR,Singapore,Cargo,1
20/01/2023,GRE,"Hong Kong, China",Cargo,1
08/10/2023,BDJ,"Hong Kong, China",Cargo,1
19/10/2023,BPN,"China, People's Republic Of",Tanker,1
31/05/2023,BPN,Indonesia,Sailing,1
13/04/2023,PTM,Indonesia,Cargo,1
13/12/2023,SUR,Indonesia,Cargo,1
26/06/2023,BPN,Singapore,Tanker,1
03/04/2023,GRE,United Arab Emirates,Cargo,1
26/10/2023,TPR,Netherlands,Dredging,1
09/06/2023,BDJ,Marshall Islands,Cargo,1
21/09/2023,BGG,Indonesia,Passenger,1
19/01/2023,IMW,Indonesia,Other,1
02/04/2023,GTO,Indonesia,Passenger,1
26/10/2023,BGG,Indonesia,Passenger,1
03/10/2023,SMA,Indonesia,Tanker,1
30/09/2023,IBP,Indonesia,Cargo,6
24/05/2023,IBP,"China, People's Republic Of",Tanker,1
07/04/2023,PNJ,Indonesia,Tanker,1
27/03/2023,GTO,Indonesia,Cargo,1
07/07/2023,GRE,Singapore,Cargo,1
17/10/2023,MAK,Indonesia,Passenger,2
22/09/2023,MAK,Vietnam,Cargo,1
22/03/2023,TLN,Indonesia,Cargo,2
10/06/2023,TLN,Indonesia,Cargo,4
17/08/2023,FKQ,Indonesia,Other,1
12/10/2023,IBP,Singapore,Tanker,1
16/09/2023,TJB,Singapore,Other,1
18/11/2023,BOA,"China, People's Republic Of",Other,5
13/09/2023,DUM,Japan,Tanker,1
26/11/2023,MSK,Indonesia,Tanker,2
12/01/2023,BPN,Indonesia,Other,4
28/06/2023,TQP,Indonesia,Fishing,1
22/10/2023,TQP,Indonesia,Fishing,1
26/06/2023,BUR,Singapore,Pleasure Craft,3
04/07/2023,BUR,Singapore,Pleasure Craft,3
20/07/2023,BUR,Singapore,Pleasure Craft,4
27/06/2023,GRE,India,Cargo,1
23/09/2023,MKW,Indonesia,Cargo,1
22/09/2023,TNJ,Singapore,Passenger,2
