date,Port,OperatorCountryofDomicileName,vessel_type,count
18/12/2023,PTM,Indonesia,Cargo,1
24/11/2023,ING,Malaysia,Tanker,2
27/06/2023,BPN,Germany,Cargo,1
04/11/2023,CBN,Indonesia,Tanker,1
16/03/2023,BUR,Indonesia,Tanker,2
16/08/2023,BOA,Singapore,Cargo,1
23/02/2023,SRG,Indonesia,Cargo,1
26/10/2023,DUM,United States Of America,Tanker,1
12/10/2023,PNJ,Liberia,Cargo,1
15/11/2023,GRE,Vietnam,Cargo,1
28/06/2023,DUM,"China, People's Republic Of",Tanker,1
25/09/2023,MKW,Indonesia,Passenger,1
10/04/2023,SOQ,Indonesia,Tanker,1
30/01/2023,TPR,Turkey,Cargo,1
29/10/2023,BPN,"China, People's Republic Of",Tanker,1
05/12/2023,BDJ,Japan,Cargo,1
17/11/2023,TPR,Indonesia,Pleasure Craft,1
12/10/2023,TPR,Japan,Cargo,1
13/06/2023,BUR,Greece,Cargo,4
23/11/2023,SUR,Indonesia,Tanker,1
28/05/2023,BLW,"China, People's Republic Of",Cargo,1
15/07/2023,BDJ,Chinese Taipei,Cargo,1
21/08/2023,TQP,Indonesia,Passenger,2
01/09/2023,TPR,"Hong Kong, China",Cargo,2
11/10/2023,BKS,Indonesia,Tanker,1
13/08/2023,TLN,Indonesia,Cargo,3
07/03/2023,BLW,India,Cargo,1
03/08/2023,BPN,Indonesia,Cargo,2
12/09/2023,IBP,Indonesia,Cargo,5
17/02/2023,BDJ,Indonesia,Tanker,2
14/11/2023,TPR,"Hong Kong, China",Cargo,1
17/01/2023,TPR,Indonesia,Tanker,1
15/10/2023,BMU,Indonesia,Cargo,1
21/06/2023,SMQ,Indonesia,Tanker,1
26/06/2023,BMU,Indonesia,Tanker,1
30/06/2023,DUM,Vietnam,Cargo,1
29/11/2023,DUM,Vietnam,Cargo,1
11/01/2023,TTK,Indonesia,Passenger,1
30/03/2023,ING,Indonesia,Cargo,1
12/11/2023,TJB,Panama,Tanker,1
30/09/2023,PTM,Indonesia,Other,1
26/08/2023,BPN,Indonesia,Sailing,1
18/06/2023,BLW,Chinese Taipei,Cargo,1
10/06/2023,ARE,Indonesia,Passenger,1
06/08/2023,NAM,Indonesia,Passenger,1
03/05/2023,BPN,Indonesia,Other,2
27/12/2023,BPN,Indonesia,Other,1
05/03/2023,TPR,"Hong Kong, China",Cargo,1
26/06/2023,PTM,Japan,Cargo,1
25/08/2023,PNK,Indonesia,Passenger,1
12/09/2023,BUR,Indonesia,Other,2
09/04/2023,ING,Indonesia,Tanker,1
20/07/2023,ING,Indonesia,Tanker,1
09/10/2023,SKJ,Indonesia,Dredging,3
26/08/2023,BDJ,Bangladesh,Cargo,1
29/08/2023,DUM,"China, People's Republic Of",Cargo,1
09/01/2023,PNJ,"China, People's Republic Of",Cargo,2
29/04/2023,PNJ,"Korea, South",Cargo,1
19/03/2023,SUR,Indonesia,Tanker,1
21/09/2023,SUR,Indonesia,Tanker,2
29/12/2023,LTU,Indonesia,Cargo,2
06/05/2023,MKW,Indonesia,Tanker,1
17/08/2023,BOA,Singapore,Cargo,1
20/06/2023,TAG,Singapore,Tanker,1
03/12/2023,TQP,Indonesia,Cargo,1
23/10/2023,LTU,Marshall Islands,Tanker,1
05/10/2023,BOA,Japan,Fishing,1
21/02/2023,TJB,Indonesia,Tanker,1
09/12/2023,BUR,Indonesia,Tanker,3
15/09/2023,PNJ,Indonesia,Cargo,2
12/02/2023,SUB,Indonesia,Other,1
18/09/2023,ING,Japan,Cargo,1
07/02/2023,DUM,Singapore,Tanker,2
17/01/2023,BDJ,Greece,Cargo,1
15/06/2023,BUR,Greece,Cargo,2
25/11/2023,AMQ,Indonesia,Passenger,2
15/02/2023,BLW,Indonesia,Tanker,1
13/11/2023,BLW,Indonesia,Tanker,3
17/02/2023,TPR,Chinese Taipei,Cargo,1
05/12/2023,DUM,Vietnam,Tanker,1
19/11/2023,LBO,Indonesia,Passenger,1
22/02/2023,PNJ,Greece,Cargo,1
12/05/2023,IBP,"China, People's Republic Of",Cargo,1
13/11/2023,TPR,India,Cargo,1
23/02/2023,CXP,Indonesia,Tanker,2
11/07/2023,SUR,Indonesia,Cargo,1
20/11/2023,LSW,Indonesia,Tanker,1
14/04/2023,TPR,"Hong Kong, China",Tanker,1
07/10/2023,BLW,Indonesia,Cargo,1
13/07/2023,LTU,Germany,Cargo,1
29/01/2023,BDJ,"China, People's Republic Of",Cargo,1
24/06/2023,BPN,Singapore,Cargo,1
26/10/2023,GRE,Indonesia,Dredging,3
27/03/2023,MKW,Indonesia,Passenger,2
26/06/2023,BPN,Indonesia,Other,2
31/08/2023,BIT,Indonesia,Tanker,2
02/03/2023,KUM,Indonesia,Passenger,2
19/02/2023,BUR,Indonesia,Cargo,1
13/04/2023,SMA,Indonesia,Tanker,1
08/02/2023,SMQ,Indonesia,Tanker,1
09/08/2023,TPR,Indonesia,Pleasure Craft,1
11/06/2023,PNJ,Thailand,Cargo,1
09/04/2023,TTK,Indonesia,Passenger,2
12/02/2023,SRG,Indonesia,Other,1
30/03/2023,CXP,Indonesia,Dredging,1
29/12/2023,SUB,Indonesia,Passenger,2
02/05/2023,IBP,Denmark,Tanker,1
31/08/2023,BDJ,Greece,Cargo,1
08/12/2023,SRG,Singapore,Cargo,1
28/12/2023,ARE,Indonesia,Passenger,1
26/05/2023,BBM,Indonesia,Passenger,1
11/02/2023,BPN,Indonesia,Other,2
08/01/2023,SLG,Indonesia,Passenger,1
19/08/2023,DUM,Marshall Islands,Cargo,1
15/02/2023,BPN,Greece,Cargo,1
02/12/2023,BDJ,Vietnam,Cargo,1
24/12/2023,SRG,Indonesia,Passenger,1
30/12/2023,KUM,Indonesia,Passenger,1
19/12/2023,PNJ,Indonesia,Tanker,1
21/07/2023,TNJ,Indonesia,Passenger,1
08/01/2023,ING,Singapore,Cargo,1
02/06/2023,TJB,Indonesia,Tanker,2
27/02/2023,CXP,India,Tanker,1
26/12/2023,SUB,Singapore,Cargo,1
03/05/2023,TBY,Singapore,Cargo,1
06/07/2023,TPR,Singapore,Cargo,2
25/10/2023,ING,Thailand,Cargo,1
23/07/2023,BLW,Singapore,Tanker,1
20/02/2023,MAK,"China, People's Republic Of",Cargo,1
09/05/2023,ING,Indonesia,Passenger,1
31/07/2023,BUR,Netherlands,Cargo,1
30/09/2023,DUM,Japan,Tanker,1
21/07/2023,BIT,"Hong Kong, China",Cargo,1
06/03/2023,GRE,Bangladesh,Cargo,1
13/01/2023,LSW,Japan,Tanker,1
18/12/2023,LBO,Indonesia,Cargo,1
29/12/2023,BDJ,Indonesia,Passenger,1
02/01/2023,DUM,Singapore,Cargo,1
08/04/2023,DUM,Malaysia,Tanker,1
04/02/2023,TBY,United States Of America,Tanker,1
22/03/2023,LTU,Singapore,Cargo,1
21/03/2023,KTJ,Singapore,Tanker,1
07/04/2023,BUR,Greece,Cargo,2
05/05/2023,BUR,Greece,Cargo,2
10/07/2023,BUR,Greece,Cargo,2
07/07/2023,MAK,Indonesia,Tanker,2
04/08/2023,TAG,Indonesia,Tanker,1
03/05/2023,BLW,United Arab Emirates,Cargo,1
09/05/2023,GRE,India,Cargo,1
30/06/2023,TPR,"Hong Kong, China",Cargo,1
07/07/2023,DUM,"Hong Kong, China",Cargo,1
22/06/2023,BIT,Indonesia,Passenger,1
31/03/2023,TLN,Indonesia,Cargo,2
20/09/2023,TLN,Indonesia,Cargo,1
02/12/2023,BIT,Indonesia,Tanker,2
08/10/2023,ING,Indonesia,Cargo,2
09/10/2023,TPR,Indonesia,Tanker,2
23/06/2023,GTO,Indonesia,Cargo,1
08/06/2023,BPN,Indonesia,Other,1
22/03/2023,TLI,Indonesia,Cargo,1
26/06/2023,AMQ,Indonesia,Cargo,1
19/12/2023,BOA,Indonesia,Tanker,1
20/02/2023,BOA,Indonesia,Tanker,1
02/02/2023,TPR,Singapore,Cargo,1
28/06/2023,KUM,Indonesia,Tanker,1
10/09/2023,KUM,Indonesia,Tanker,1
21/09/2023,PNK,Panama,Tanker,1
05/07/2023,BPN,Indonesia,Sailing,3
10/06/2023,BUR,"Virgin Islands, British",Tanker,1
25/02/2023,LTU,Indonesia,Cargo,2
25/01/2023,TPR,Switzerland,Cargo,1
20/07/2023,DUM,"Hong Kong, China",Tanker,1
16/11/2023,BLW,"Hong Kong, China",Cargo,1
09/08/2023,TPR,Germany,Cargo,1
22/01/2023,DUM,Indonesia,Cargo,1
29/09/2023,SKJ,Indonesia,Dredging,2
16/02/2023,BOA,Indonesia,Passenger,1
25/11/2023,BOA,Indonesia,Passenger,1
10/07/2023,KTJ,Indonesia,Cargo,1
27/08/2023,AEA,Indonesia,Cargo,1
29/09/2023,TQP,Malaysia,Tanker,1
08/03/2023,IBP,Qatar,Tanker,1
24/10/2023,DUM,United States Of America,Tanker,2
11/11/2023,GRE,Greece,Cargo,2
05/01/2023,WSR,Indonesia,Passenger,1
20/05/2023,BLW,Singapore,Tanker,1
05/03/2023,IBP,"Korea, South",Tanker,2
10/11/2023,BIT,Indonesia,Tanker,1
23/06/2023,SRG,Indonesia,Tanker,2
24/05/2023,BKS,Indonesia,Tanker,1
05/12/2023,TQP,Indonesia,Cargo,1
21/12/2023,BBM,Indonesia,Tanker,1
26/01/2023,TBY,"Hong Kong, China",Cargo,1
30/03/2023,BUR,Norway,Tanker,1
17/07/2023,GRE,Singapore,Cargo,2
09/07/2023,TBY,Vietnam,Cargo,1
17/06/2023,BDJ,"Korea, South",Cargo,1
04/07/2023,PNJ,Indonesia,Cargo,3
14/10/2023,TQP,Indonesia,Tanker,1
01/03/2023,IBP,"Korea, South",Cargo,1
05/03/2023,SRG,"Korea, South",Cargo,1
03/06/2023,ING,India,Cargo,1
25/04/2023,MAK,Indonesia,Passenger,1
02/09/2023,LTU,Indonesia,Passenger,1
24/08/2023,LUW,Indonesia,Passenger,1
12/05/2023,LBO,Indonesia,Passenger,2
16/10/2023,AMQ,Indonesia,Other,1
16/05/2023,TUA,Indonesia,Tanker,1
09/03/2023,BDJ,Indonesia,Other,1
03/09/2023,NDA,Indonesia,Passenger,1
04/05/2023,TPR,Croatia,Cargo,1
06/03/2023,IBP,Greece,Tanker,1
22/10/2023,TPR,"Korea, South",Tanker,1
08/07/2023,NAM,Indonesia,Passenger,1
14/08/2023,PTL,Indonesia,Cargo,1
12/10/2023,IBP,Indonesia,Cargo,2
02/05/2023,SMQ,Indonesia,Tanker,2
11/04/2023,BDJ,Singapore,Tanker,1
21/04/2023,SRG,Singapore,Cargo,1
09/12/2023,SRG,"China, People's Republic Of",Cargo,1
06/10/2023,MLD,Indonesia,Passenger,1
24/10/2023,BPN,Vietnam,Tanker,1
16/08/2023,TPR,Italy,Cargo,1
07/11/2023,GRE,Switzerland,Cargo,1
11/07/2023,TUA,Indonesia,Passenger,1
20/04/2023,LMR,Indonesia,Tanker,1
08/05/2023,SUB,Indonesia,Other,1
28/08/2023,SRG,Indonesia,Other,1
31/08/2023,BDJ,Indonesia,Passenger,7
04/11/2023,TPR,Indonesia,Other,2
18/08/2023,SKJ,Indonesia,Passenger,1
03/09/2023,MAK,Indonesia,Sailing,1
23/03/2023,SUB,Indonesia,Pleasure Craft,1
08/11/2023,BIT,Indonesia,Tanker,1
20/04/2023,CXP,Singapore,Tanker,1
16/05/2023,BLW,Liberia,Cargo,1
19/09/2023,FKQ,Indonesia,Passenger,1
02/10/2023,SOQ,Indonesia,Tanker,1
24/01/2023,BLW,Indonesia,Tanker,1
02/11/2023,BUR,Singapore,Tanker,1
21/06/2023,GRE,Singapore,Cargo,1
14/04/2023,SRG,"China, People's Republic Of",Cargo,1
29/04/2023,PNJ,Norway,Cargo,2
14/09/2023,WSR,Indonesia,Passenger,1
16/09/2023,BUR,Indonesia,Other,1
07/05/2023,TQP,Indonesia,Passenger,3
25/06/2023,TQP,Indonesia,Passenger,2
11/04/2023,LSW,Japan,Tanker,1
09/04/2023,SKJ,Indonesia,Cargo,1
14/06/2023,IBP,Indonesia,Cargo,1
09/11/2023,KUM,Indonesia,Fishing,1
24/03/2023,LTU,Indonesia,Tanker,1
14/09/2023,GRE,Indonesia,Other,1
04/11/2023,PNK,Indonesia,Cargo,1
26/11/2023,TPR,Indonesia,Tanker,2
07/09/2023,TPR,Denmark,Cargo,1
21/04/2023,PNJ,Singapore,Tanker,1
28/08/2023,GRE,Turkey,Cargo,1
11/10/2023,DUM,United Arab Emirates,Tanker,2
08/08/2023,LUW,Indonesia,Passenger,1
13/04/2023,IMW,Indonesia,Passenger,1
28/10/2023,BDJ,Indonesia,Other,1
06/07/2023,LSW,Indonesia,Tanker,1
05/10/2023,TPR,Vietnam,Tanker,1
19/05/2023,GRE,Vietnam,Cargo,1
27/03/2023,BOA,United Arab Emirates,Other,1
16/03/2023,MKW,Indonesia,Passenger,1
06/04/2023,CXP,Greece,Tanker,1
16/09/2023,IBP,Indonesia,Cargo,4
01/03/2023,MUO,Indonesia,Passenger,1
17/03/2023,MLD,Indonesia,Cargo,1
24/05/2023,KUM,Indonesia,Cargo,3
18/08/2023,SRG,Italy,Cargo,1
27/01/2023,BPN,Indonesia,Other,2
30/07/2023,BPN,Indonesia,Other,1
22/06/2023,TJB,Indonesia,Cargo,2
19/06/2023,LMR,Indonesia,Tanker,1
13/04/2023,IMW,Indonesia,Other,1
14/07/2023,BDJ,Cyprus,Cargo,1
11/10/2023,CXP,Singapore,Tanker,1
19/03/2023,BIK,Indonesia,Tanker,1
05/05/2023,BBM,Indonesia,Sailing,1
15/11/2023,SRG,Indonesia,Passenger,2
12/02/2023,BOA,Indonesia,Passenger,1
07/08/2023,SUB,Indonesia,Cargo,1
23/08/2023,TUA,Indonesia,Passenger,1
16/11/2023,BPN,Indonesia,Sailing,2
16/06/2023,BAD,Indonesia,Cargo,1
06/10/2023,BOA,Indonesia,Tanker,1
08/04/2023,BOA,Singapore,Cargo,2
27/07/2023,SRG,Singapore,Cargo,1
03/09/2023,TPR,Chinese Taipei,Cargo,1
03/09/2023,LTU,"Korea, South",Tanker,1
01/02/2023,BPN,Singapore,Tanker,1
18/12/2023,DUM,Singapore,Tanker,2
09/08/2023,LTU,Indonesia,Tanker,1
21/08/2023,SMA,Indonesia,Tanker,1
27/04/2023,GRE,Indonesia,Other,1
26/11/2023,KUM,Indonesia,Other,2
09/05/2023,AMQ,Indonesia,Tanker,1
13/04/2023,BDJ,Vietnam,Cargo,1
03/07/2023,LTU,Turkey,Tanker,1
25/09/2023,IBP,Singapore,Cargo,1
05/11/2023,MAK,Indonesia,Passenger,2
29/05/2023,TPR,"Hong Kong, China",Tanker,1
27/11/2023,BKS,Indonesia,Tanker,1
07/09/2023,ARE,Indonesia,Tanker,1
15/12/2023,BOA,Indonesia,Passenger,1
19/02/2023,BMU,Indonesia,Tanker,1
27/03/2023,IMW,Indonesia,Passenger,1
16/06/2023,BDJ,Indonesia,Tanker,2
15/10/2023,CXP,Indonesia,Cargo,1
05/05/2023,SRG,Indonesia,Cargo,1
27/09/2023,IBP,Greece,Tanker,1
20/08/2023,BUR,Indonesia,Cargo,6
15/04/2023,BPN,Japan,Tanker,1
30/06/2023,SMQ,Indonesia,Tanker,1
01/03/2023,GRE,Vietnam,Cargo,1
05/05/2023,IBP,Japan,Tanker,2
30/10/2023,SRG,Switzerland,Cargo,1
26/07/2023,DUM,United Kingdom,Cargo,2
24/05/2023,IBP,Denmark,Cargo,1
18/10/2023,IBP,Japan,Cargo,1
26/02/2023,BDJ,"China, People's Republic Of",Cargo,2
22/09/2023,MLD,Indonesia,Passenger,1
26/12/2023,MLD,Indonesia,Passenger,1
15/01/2023,ING,Indonesia,Cargo,1
15/02/2023,GRE,Panama,Tanker,1
18/09/2023,IBP,Panama,Tanker,1
19/09/2023,BPN,Indonesia,Pleasure Craft,2
30/05/2023,AMQ,Indonesia,Tanker,1
22/05/2023,KUM,Indonesia,Cargo,1
09/04/2023,BPN,Indonesia,Sailing,1
01/10/2023,MLD,Japan,Cargo,1
30/03/2023,TPR,Denmark,Cargo,1
13/03/2023,BPN,Japan,Cargo,1
27/09/2023,ARE,Indonesia,Passenger,1
23/08/2023,TNJ,Indonesia,Passenger,1
07/11/2023,BIK,Indonesia,Cargo,1
01/06/2023,TPR,Indonesia,Other,1
01/01/2023,IPI,Indonesia,Tanker,1
13/02/2023,SLG,Indonesia,Passenger,1
08/04/2023,GNS,Indonesia,Passenger,1
02/02/2023,CXP,Indonesia,Cargo,3
31/07/2023,GRE,Singapore,Tanker,1
19/06/2023,SUR,Marshall Islands,Cargo,2
04/12/2023,TPR,"China, People's Republic Of",Cargo,1
18/05/2023,MAK,Indonesia,Sailing,1
18/01/2023,BLW,Indonesia,Tanker,1
16/09/2023,TNJ,Indonesia,Passenger,1
17/10/2023,BPN,United States Of America,Cargo,1
01/06/2023,TJB,Indonesia,Tanker,2
05/02/2023,BBM,Indonesia,Passenger,1
10/07/2023,SOQ,Indonesia,Tanker,2
01/07/2023,GRE,Indonesia,Tanker,3
03/10/2023,LMR,Indonesia,Cargo,1
11/01/2023,PNK,Indonesia,Passenger,1
14/05/2023,GRE,Greece,Cargo,1
07/01/2023,TPR,Chinese Taipei,Cargo,1
06/03/2023,SUR,"Hong Kong, China",Cargo,1
10/03/2023,WSR,Indonesia,Passenger,1
31/10/2023,WSR,Indonesia,Passenger,1
28/05/2023,BLW,Indonesia,Cargo,1
06/12/2023,BLW,Indonesia,Cargo,2
02/12/2023,SRG,Indonesia,Passenger,1
06/08/2023,IBP,Greece,Tanker,1
22/07/2023,BLW,France,Cargo,1
06/07/2023,IMW,"Hong Kong, China",Cargo,1
02/07/2023,GRE,Singapore,Other,1
09/01/2023,BPN,Singapore,Tanker,1
25/04/2023,LTU,Indonesia,Tanker,1
14/11/2023,NDA,Indonesia,Passenger,1
14/06/2023,BLW,Indonesia,Tanker,2
25/09/2023,AEA,India,Tanker,1
24/05/2023,BUR,Greece,Cargo,2
09/06/2023,BUR,Greece,Cargo,2
19/07/2023,BUR,Greece,Cargo,1
08/08/2023,TBY,Singapore,Tanker,1
27/09/2023,PNJ,Indonesia,Cargo,2
29/07/2023,PNJ,Indonesia,Passenger,1
11/06/2023,SMQ,Indonesia,Cargo,1
09/09/2023,PNJ,Japan,Cargo,1
21/12/2023,BUR,Indonesia,Other,2
10/12/2023,BPN,,Pleasure Craft,1
18/09/2023,BDJ,Greece,Cargo,1
19/09/2023,DUM,"Korea, South",Cargo,3
19/12/2023,BKS,Indonesia,Tanker,1
27/04/2023,IMW,Indonesia,Passenger,1
10/08/2023,LBO,Indonesia,Passenger,1
23/02/2023,BLW,India,Cargo,1
14/09/2023,TPR,India,Cargo,1
25/04/2023,CBN,Indonesia,Tanker,2
15/07/2023,SRG,Indonesia,Tanker,2
30/03/2023,SRG,Singapore,Tanker,1
01/09/2023,GRE,Japan,Cargo,2
09/11/2023,LTU,Germany,Cargo,3
21/10/2023,GRE,Indonesia,Dredging,2
04/11/2023,GRE,Indonesia,Dredging,3
18/02/2023,BUR,Indonesia,Tanker,3
27/02/2023,BIK,Indonesia,Passenger,1
07/05/2023,BPN,Indonesia,Other,1
12/09/2023,BDJ,Indonesia,Other,1
18/08/2023,BAD,Indonesia,Tanker,1
28/02/2023,SMA,Indonesia,Tanker,1
01/06/2023,KDI,Indonesia,Tanker,1
09/04/2023,BDJ,Singapore,Tanker,1
21/09/2023,GRE,Turkey,Cargo,1
30/03/2023,IBP,Japan,Tanker,1
24/11/2023,DUM,Greece,Tanker,1
02/06/2023,MAK,Netherlands,Cargo,1
27/09/2023,BPN,"China, People's Republic Of",Cargo,1
28/07/2023,BLW,Singapore,Tanker,1
23/11/2023,BMU,Indonesia,Tanker,2
18/09/2023,KUM,Indonesia,Tanker,1
02/08/2023,NAM,Indonesia,Passenger,1
28/09/2023,MSK,Indonesia,Tanker,1
23/02/2023,IMW,Indonesia,Other,1
05/07/2023,SUR,Chinese Taipei,Cargo,4
01/06/2023,TPR,Singapore,Cargo,1
14/11/2023,BLW,Switzerland,Cargo,1
11/10/2023,ING,Indonesia,Tanker,2
03/10/2023,SKJ,Indonesia,Dredging,2
22/08/2023,TEI,Indonesia,Cargo,4
09/04/2023,SRG,Indonesia,Cargo,1
25/11/2023,BPN,Singapore,Tanker,1
14/12/2023,SRG,Chinese Taipei,Cargo,1
29/08/2023,SUR,Indonesia,Tanker,1
27/03/2023,SKJ,Indonesia,Cargo,1
13/04/2023,TPR,Indonesia,Tanker,2
23/01/2023,BOA,Singapore,Cargo,1
24/11/2023,TPR,Indonesia,Tanker,3
28/03/2023,TJB,Indonesia,Cargo,1
01/09/2023,TPR,Indonesia,Passenger,1
16/10/2023,TJB,Indonesia,Tanker,1
09/06/2023,BUR,Indonesia,Other,1
14/12/2023,BUR,Indonesia,Other,1
14/01/2023,BDJ,Indonesia,Pleasure Craft,2
22/02/2023,TQP,Indonesia,Passenger,4
08/04/2023,TQP,Indonesia,Passenger,3
06/06/2023,BLW,Chinese Taipei,Cargo,1
28/06/2023,MSK,"Hong Kong, China",Cargo,1
24/04/2023,TPR,Saudi Arabia,Cargo,1
12/05/2023,CBN,Indonesia,Tanker,1
11/04/2023,PNJ,Indonesia,Cargo,1
26/05/2023,PNK,Indonesia,Cargo,4
25/10/2023,LBO,Indonesia,Cargo,1
07/02/2023,KTJ,United Kingdom,Tanker,1
20/08/2023,AMQ,Indonesia,Cargo,1
02/05/2023,PNJ,Indonesia,Passenger,1
16/06/2023,BLW,"China, People's Republic Of",Cargo,1
27/01/2023,MJU,Indonesia,Passenger,1
05/11/2023,IBP,Japan,Tanker,2
25/02/2023,TPR,Indonesia,Tanker,3
28/02/2023,IMW,Indonesia,Passenger,1
06/12/2023,LBO,Indonesia,Passenger,1
26/12/2023,GRE,Greece,Cargo,1
17/12/2023,ING,Vietnam,Cargo,1
15/09/2023,LTU,United Kingdom,Tanker,1
22/06/2023,BUR,Germany,Cargo,1
18/10/2023,LTU,Germany,Cargo,1
06/08/2023,BPN,Indonesia,Other,2
17/02/2023,BDJ,Indonesia,Other,3
29/12/2023,SMQ,Indonesia,Tanker,1
13/07/2023,SMQ,Indonesia,Tanker,2
14/08/2023,SMA,Indonesia,Tanker,1
26/09/2023,SMQ,Indonesia,Tanker,1
27/09/2023,DUM,Indonesia,Tanker,2
20/12/2023,TPR,Vietnam,Cargo,1
24/07/2023,GRE,Greece,Cargo,1
29/09/2023,ARE,Indonesia,Tanker,1
10/11/2023,BDJ,Indonesia,Pleasure Craft,1
24/07/2023,LTU,Indonesia,Cargo,1
17/04/2023,BPN,Indonesia,Sailing,1
18/05/2023,BLW,Malaysia,Cargo,1
16/04/2023,BLW,Chinese Taipei,Cargo,1
18/06/2023,IBP,"China, People's Republic Of",Cargo,1
01/04/2023,MAK,Indonesia,Other,1
07/12/2023,SOQ,Indonesia,Passenger,1
02/10/2023,PNJ,"China, People's Republic Of",Cargo,2
02/12/2023,BLW,Switzerland,Cargo,1
03/07/2023,GRE,Indonesia,Other,2
28/08/2023,SKJ,Indonesia,Dredging,1
08/08/2023,BUR,Indonesia,Cargo,1
01/07/2023,TPR,France,Cargo,1
04/09/2023,TPR,Indonesia,Other,1
31/10/2023,LSW,Indonesia,Other,1
04/09/2023,ENE,Indonesia,Passenger,1
23/03/2023,GRE,Chinese Taipei,Cargo,1
21/01/2023,GRE,"China, People's Republic Of",Cargo,1
28/11/2023,BIK,Indonesia,Cargo,1
30/05/2023,TQP,Indonesia,Tanker,2
09/07/2023,BBM,Indonesia,Cargo,1
27/03/2023,BUR,Indonesia,Other,2
10/10/2023,BUR,Indonesia,Other,1
24/09/2023,TJB,Indonesia,Pleasure Craft,1
06/12/2023,SUR,"Korea, South",Cargo,2
04/01/2023,TPR,Japan,Cargo,1
10/09/2023,BUR,"China, People's Republic Of",Tanker,1
05/11/2023,MAK,Singapore,Other,1
20/11/2023,GRE,Singapore,Other,1
16/04/2023,IBP,Indonesia,Cargo,1
03/10/2023,AMQ,Indonesia,Tanker,1
25/09/2023,GRE,Indonesia,Other,1
30/05/2023,GRE,Singapore,Cargo,1
01/08/2023,BUR,Greece,Cargo,3
09/09/2023,DUM,Japan,Cargo,1
22/09/2023,KTJ,Angola,Other,1
30/03/2023,BLW,Indonesia,Cargo,1
26/09/2023,CBN,Indonesia,Other,2
15/01/2023,PNJ,Indonesia,Passenger,1
14/04/2023,BLW,Irish Republic,Cargo,1
14/04/2023,TPR,Denmark,Cargo,1
10/08/2023,BMU,Indonesia,Passenger,2
19/03/2023,BLW,India,Cargo,1
09/12/2023,CXP,Indonesia,Tanker,2
16/10/2023,BDJ,Indonesia,Other,2
01/09/2023,NDA,Indonesia,Passenger,1
27/06/2023,SRG,Indonesia,Cargo,1
17/06/2023,BUR,Malaysia,Tanker,1
17/07/2023,TBY,Turkey,Tanker,1
19/02/2023,BBM,Indonesia,Passenger,1
05/04/2023,AMQ,Indonesia,Cargo,1
09/04/2023,MKW,Indonesia,Pleasure Craft,1
29/03/2023,PNK,Indonesia,Tanker,1
26/08/2023,BBM,Indonesia,Tanker,1
10/03/2023,CXP,Greece,Cargo,1
02/07/2023,DUM,Japan,Tanker,1
10/05/2023,SXK,Indonesia,Cargo,1
23/08/2023,MAK,Indonesia,Cargo,2
17/05/2023,LTU,Indonesia,Cargo,1
03/09/2023,DUM,Vietnam,Tanker,1
27/09/2023,TPR,Italy,Cargo,1
22/01/2023,GRE,Switzerland,Cargo,1
22/12/2023,IBP,Switzerland,Tanker,3
18/05/2023,IBP,Singapore,Tanker,2
24/04/2023,ING,Panama,Cargo,1
25/01/2023,ARE,Indonesia,Passenger,1
29/01/2023,SLG,Indonesia,Passenger,1
09/02/2023,GNS,Indonesia,Passenger,1
26/03/2023,SLG,Indonesia,Passenger,1
09/10/2023,GRE,Singapore,Tanker,1
06/03/2023,BDJ,Bangladesh,Cargo,1
11/08/2023,PNK,Indonesia,Passenger,2
13/07/2023,GRE,Indonesia,Pleasure Craft,1
24/12/2023,BDJ,Indonesia,Other,2
24/10/2023,TEI,Indonesia,Cargo,1
23/12/2023,BPN,Indonesia,Pleasure Craft,1
23/10/2023,DJJ,Indonesia,Tanker,1
05/05/2023,SUR,Indonesia,Tanker,2
02/02/2023,BKS,Indonesia,Cargo,1
08/07/2023,BPN,Indonesia,Sailing,2
20/12/2023,BPN,Indonesia,Sailing,3
12/06/2023,BBM,Indonesia,Tanker,1
12/01/2023,SMQ,Malaysia,Tanker,1
22/10/2023,TBY,Philippines,Cargo,1
09/11/2023,DUM,Japan,Tanker,1
01/11/2023,SOQ,Indonesia,Tanker,1
04/05/2023,NBX,Indonesia,Passenger,1
15/07/2023,SRG,Indonesia,Passenger,1
17/07/2023,MAK,Singapore,Tanker,3
06/05/2023,TQP,Indonesia,Passenger,1
10/11/2023,LTU,"Korea, South",Tanker,2
11/04/2023,IBP,Indonesia,Cargo,2
17/09/2023,BKS,Indonesia,Tanker,1
28/06/2023,KDI,Indonesia,Tanker,1
06/03/2023,CBN,Indonesia,Tanker,1
19/07/2023,PNJ,Indonesia,Tanker,2
25/01/2023,BLW,United Arab Emirates,Cargo,1
25/06/2023,SMA,,Tanker,1
15/06/2023,BPN,,Pleasure Craft,1
02/10/2023,IBP,"Korea, South",Cargo,1
16/04/2023,GRE,"China, People's Republic Of",Cargo,1
08/07/2023,BOA,Indonesia,Tanker,1
23/06/2023,IBP,"Korea, South",Cargo,1
06/01/2023,GRE,"China, People's Republic Of",Cargo,1
09/01/2023,LBO,Indonesia,Passenger,1
16/04/2023,LBO,Indonesia,Passenger,2
21/05/2023,LBO,Indonesia,Passenger,1
23/07/2023,AMQ,Indonesia,Passenger,2
09/03/2023,GRE,Singapore,Tanker,1
06/08/2023,GRE,Indonesia,Dredging,2
