date,Port,status_country_domicile,vessel_type,count
2023-01-26,TPR,Domestic,Pleasure Craft,1
2023-01-10,NAM,Domestic,Passenger,1
2023-10-09,IPI,Domestic,Tanker,1
2023-11-26,REO,Domestic,Tanker,1
2023-08-04,DUM,Domestic,Tanker,3
2023-05-25,SUB,Domestic,Cargo,2
2023-06-04,BMU,Domestic,Cargo,1
2023-01-28,TPR,Domestic,Tanker,1
2023-02-28,BPN,Domestic,Tanker,3
2023-01-23,TPR,Domestic,Cargo,3
2023-08-25,BUR,Domestic,Cargo,1
2023-06-09,KTJ,Foreign,Cargo,1
2023-05-10,BPN,Domestic,Pleasure Craft,1
2023-07-15,DUM,Domestic,Tanker,3
2023-02-20,TQP,Domestic,Passenger,1
2023-03-06,MAK,Domestic,Cargo,2
2023-01-17,BPN,Domestic,Passenger,3
2023-04-04,BPN,Domestic,Passenger,9
2023-12-28,BDJ,Domestic,Passenger,2
2023-01-18,MAK,Domestic,Cargo,1
2023-03-03,BPN,Domestic,Passenger,2
2023-09-23,SOQ,Foreign,Other,1
2023-01-22,BPN,Domestic,Tanker,1
2023-07-05,LMR,Domestic,Passenger,3
2023-02-11,BUR,Domestic,Tanker,1
2023-02-11,BPN,Domestic,Tanker,3
2023-06-27,IBP,Domestic,Passenger,1
2023-11-24,BDJ,Domestic,Other,1
2023-07-19,SUB,Domestic,Cargo,4
2023-08-28,GRE,Domestic,Passenger,2
2023-02-08,SOQ,Domestic,Cargo,1
2023-10-08,ARE,Domestic,Passenger,1
2023-01-11,TPR,Foreign,Cargo,1
2023-05-29,AMQ,Domestic,Tanker,1
2023-08-25,TUA,Domestic,Tanker,1
2023-02-13,TPR,Foreign,Cargo,1
2023-09-19,TGP,Domestic,Cargo,1
2023-11-19,BPN,Domestic,Cargo,4
2023-07-29,MAK,Domestic,Cargo,2
2023-03-03,TPR,Domestic,Tanker,3
2023-12-06,IBP,Domestic,Passenger,8
2023-12-15,LMR,Domestic,Passenger,5
2023-10-25,MAK,Domestic,Cargo,2
2023-09-21,BDJ,Domestic,Cargo,1
2023-06-15,BUR,Domestic,Passenger,2
2023-11-03,BUR,Foreign,Passenger,7
2023-02-25,LTU,Domestic,Cargo,1
2023-03-26,BPN,Domestic,Passenger,6
2023-09-22,ING,Foreign,Cargo,1
2023-08-23,MLD,Foreign,Cargo,1
2023-11-02,IBP,Domestic,Sailing,3
2023-03-07,LMR,Domestic,Passenger,2
2023-06-27,CBN,Domestic,Other,1
2023-10-05,BLW,Foreign,Cargo,1
2023-03-11,BPN,Domestic,Tanker,5
2023-07-02,SUB,Domestic,Passenger,1
2023-01-25,BDJ,Domestic,Tanker,1
2023-04-07,SRG,Domestic,Tanker,1
2023-09-21,GRE,Foreign,Cargo,1
2023-10-08,BLW,Foreign,Cargo,2
2023-10-28,SUB,Domestic,Cargo,1
2023-08-10,IBP,Foreign,Passenger,1
2023-08-11,PNK,Domestic,Tanker,3
2023-05-22,MOF,Domestic,Tanker,1
2023-08-20,PKS,Domestic,Tanker,1
2023-10-23,PKS,Domestic,Tanker,1
2023-07-04,TQP,Domestic,Other,1
2023-05-30,SOQ,Domestic,Tanker,1
2023-06-20,MAK,Domestic,Cargo,1
2023-08-28,BPN,Domestic,Cargo,1
2023-03-16,BDJ,Domestic,Other,1
2023-03-19,GRE,Domestic,Cargo,6
2023-07-07,SUB,Domestic,Cargo,3
2023-02-01,IBP,Domestic,Passenger,3
2023-10-11,PNK,Domestic,Cargo,1
2023-11-13,BUR,Domestic,Cargo,1
2023-03-04,BGG,Domestic,Tanker,1
2023-05-03,DUM,Foreign,Tanker,3
2023-02-07,PNK,Foreign,Cargo,2
2023-12-09,WGP,Domestic,Passenger,1
2023-11-02,IBP,Domestic,Cargo,1
2023-09-28,BWB,Domestic,Passenger,1
2023-04-13,BPN,Domestic,Passenger,3
2023-03-01,DUM,Foreign,Cargo,1
2023-10-06,BOA,Foreign,Fishing,1
2023-05-18,IBP,Domestic,Tanker,3
2023-05-20,SRG,Domestic,Tanker,2
2023-03-07,DJJ,Domestic,Tanker,1
2023-12-14,BUR,Foreign,Passenger,10
2023-09-11,BLW,Foreign,Cargo,2
2023-09-17,BLW,Foreign,Cargo,1
2023-05-05,BUR,Foreign,Passenger,2
2023-10-05,BUR,Foreign,Tanker,1
2023-10-20,SUB,Domestic,Passenger,2
2023-07-19,TQP,Domestic,Tanker,1
2023-09-26,MSK,Domestic,Tanker,1
2023-04-05,TEI,Domestic,Passenger,2
2023-10-19,DUM,Domestic,Tanker,1
2023-02-18,BKS,Foreign,Cargo,1
2023-01-02,BDJ,Domestic,Cargo,1
2023-06-28,SUB,Domestic,Cargo,5
2023-05-13,BPN,Domestic,Tanker,3
2023-01-18,BBM,Domestic,Tanker,2
2023-08-14,TBY,Domestic,Cargo,1
2023-07-24,SUB,Domestic,Cargo,4
2023-12-14,BPN,Domestic,Cargo,3
2023-08-12,BUR,Domestic,Passenger,2
