date,Port,status_country_domicile,vessel_type,count
2023-09-04,IBP,Domestic,Tanker,2
2023-01-27,BLW,Foreign,Cargo,1
2023-07-15,GRE,Foreign,Tanker,1
2023-10-17,IBP,Domestic,Cargo,3
2023-03-05,AMQ,Domestic,Cargo,1
2023-08-09,LMR,Domestic,Other,1
2023-06-10,IMW,Domestic,Tanker,1
2023-09-27,IMW,Domestic,Cargo,1
2023-12-02,IMW,Domestic,Cargo,1
2023-07-31,BUR,Foreign,Tanker,1
2023-10-16,SUB,Foreign,Cargo,2
2023-05-25,BLW,Foreign,Tanker,1
2023-01-12,IPI,Domestic,Tanker,1
2023-01-21,SUB,Domestic,Cargo,8
2023-07-30,BDJ,Domestic,Cargo,2
2023-12-05,MAK,Domestic,Cargo,3
2023-08-12,LMR,Domestic,Cargo,1
2023-03-10,SRG,Domestic,Cargo,1
2023-04-03,TQP,Domestic,Passenger,1
2023-02-04,DJJ,Domestic,Tanker,1
2023-07-26,MUO,Domestic,Tanker,2
2023-04-19,CXP,Domestic,Tanker,2
2023-07-11,IMW,Domestic,Cargo,1
2023-10-14,ING,Domestic,Cargo,1
2023-01-24,MLH,Domestic,Cargo,1
2023-07-03,BPN,Domestic,Cargo,1
2023-11-25,BDJ,Domestic,Cargo,1
2023-04-27,SUB,Foreign,Cargo,1
2023-10-08,BUR,Foreign,Tanker,1
2023-10-17,BUR,Foreign,Cargo,2
2023-09-13,SUB,Foreign,Cargo,5
2023-05-02,SRG,Foreign,Cargo,2
2023-02-10,SUR,Foreign,Cargo,1
2023-09-14,PNJ,Foreign,Tanker,1
2023-08-22,GRE,Foreign,Tanker,1
2023-09-23,SOQ,Foreign,Other,1
2023-11-09,MAK,Domestic,Passenger,1
2023-06-26,MAK,Domestic,Other,1
2023-11-29,MKW,Domestic,Other,1
2023-02-15,MAK,Domestic,Tanker,1
2023-06-21,TQP,Domestic,Tanker,1
2023-10-25,IBP,Domestic,Tanker,2
2023-01-18,MAK,Domestic,Cargo,4
2023-06-05,MAK,Domestic,Cargo,3
2023-01-18,SUB,Domestic,Sailing,1
2023-05-15,SUB,Domestic,Sailing,1
2023-12-16,TBY,Domestic,Cargo,3
2023-10-14,TEI,Domestic,Cargo,1
2023-03-23,MAK,Domestic,Cargo,3
2023-12-12,MAK,Domestic,Cargo,6
