mmsi,vessel_name,Prov_ID,Port,Hirarki_1,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught,position,latitude,longitude
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 02:24:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.157075,103.93192667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 02:54:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15717,103.93167833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 03:12:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15721667,103.93162833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 03:42:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15728167,103.93160167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 04:03:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15739,103.93156833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 04:15:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15742333,103.93153333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 04:27:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15741833,103.93156
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 04:39:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15746833,103.93153833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 04:51:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.157415,103.93156167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 05:39:30,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15736833,103.93164167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 05:51:19,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.15888,103.93206167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 06:03:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.159645,103.93260333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 06:27:20,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,in,1.159795,103.93301333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 06:35:18,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.16093833,103.932125
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 06:45:18,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.15651667,103.92092167
525300666,MEX DE OCEAN 9,,,,2023-03-25 06:55:39,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.14928,103.91060667
525300666,MEX DE OCEAN 9,,,,2023-03-25 07:06:39,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.13692833,103.90629667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 07:16:48,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.12650833,103.90073167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 07:27:58,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.114425,103.894795
525300666,MEX DE OCEAN 9,,,,2023-03-25 07:38:49,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.10275,103.88871
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-25 07:49:19,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09916333,103.89770833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-26 17:36:41,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.098015,103.90048333
525300666,MEX DE OCEAN 9,,,,2023-03-26 17:48:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.10129667,103.88727833
525300666,MEX DE OCEAN 9,,,,2023-03-26 17:58:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.087275,103.88895333
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:03:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.08086833,103.89149333
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:08:59,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.07436333,103.89470333
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:19:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.06199667,103.903895
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:29:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.046465,103.904525
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:41:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.03018,103.91304833
525300666,MEX DE OCEAN 9,,,,2023-03-26 18:56:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.012345,103.925395
525300666,MEX DE OCEAN 9,,,,2023-03-26 19:06:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.004915,103.93804667
525300666,MEX DE OCEAN 9,,,,2023-03-26 19:19:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.00040333,103.9564
525300666,MEX DE OCEAN 9,,,,2023-03-26 19:29:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.99626667,103.96975667
525300666,MEX DE OCEAN 9,,,,2023-03-26 19:47:40,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.993115,103.9924
525300666,MEX DE OCEAN 9,,,,2023-03-26 20:06:21,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.97614833,104.00766667
525300666,MEX DE OCEAN 9,,,,2023-03-26 21:08:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.9124,104.02059167
525300666,MEX DE OCEAN 9,,,,2023-03-26 21:19:41,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.89952333,104.02011667
525300666,MEX DE OCEAN 9,,,,2023-03-26 22:29:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.84363667,104.06805
525300666,MEX DE OCEAN 9,,,,2023-03-26 22:51:19,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.829135,104.08349667
525300666,MEX DE OCEAN 9,,,,2023-03-26 23:26:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.801255,104.09820833
525300666,MEX DE OCEAN 9,,,,2023-03-26 23:58:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.77607,104.109725
525300666,MEX DE OCEAN 9,,,,2023-03-27 01:55:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.74701333,104.15467333
525300666,MEX DE OCEAN 9,,,,2023-03-27 02:05:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.74426167,104.15305167
525300666,MEX DE OCEAN 9,,,,2023-03-27 02:17:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.742685,104.15265833
525300666,MEX DE OCEAN 9,,,,2023-03-27 02:54:12,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74039333,104.15282833
525300666,MEX DE OCEAN 9,,,,2023-03-27 03:06:12,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74045167,104.15279833
525300666,MEX DE OCEAN 9,,,,2023-03-27 03:18:12,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.740335,104.15282667
525300666,MEX DE OCEAN 9,,,,2023-03-27 03:30:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74047167,104.152785
525300666,MEX DE OCEAN 9,,,,2023-03-27 03:42:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74057167,104.15267333
525300666,MEX DE OCEAN 9,,,,2023-03-27 03:54:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74059333,104.15263167
525300666,MEX DE OCEAN 9,,,,2023-03-27 04:06:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.740575,104.15263667
525300666,MEX DE OCEAN 9,,,,2023-03-27 04:18:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74061333,104.15257667
525300666,MEX DE OCEAN 9,,,,2023-03-27 04:30:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.740705,104.15234167
525300666,MEX DE OCEAN 9,,,,2023-03-27 04:42:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74073333,104.15226667
525300666,MEX DE OCEAN 9,,,,2023-03-27 04:54:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74061333,104.152345
525300666,MEX DE OCEAN 9,,,,2023-03-27 05:06:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.74044333,104.15157833
525300666,MEX DE OCEAN 9,,,,2023-03-27 05:24:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.739245,104.151275
525300666,MEX DE OCEAN 9,,,,2023-03-27 06:18:13,Indonesia,Indonesia,Indonesia,Tanker,At Anchor,3.0,out,0.73895333,104.15169333
525300666,MEX DE OCEAN 9,,,,2023-03-27 08:29:40,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.73916333,104.14997333
525300666,MEX DE OCEAN 9,,,,2023-03-27 08:39:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.74793667,104.14451333
525300666,MEX DE OCEAN 9,,,,2023-03-27 08:49:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.75522333,104.13743667
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:00:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.763375,104.13104333
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:10:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.77084333,104.12419167
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:20:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.77928333,104.11835333
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:30:22,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.78784333,104.11282
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:41:32,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.79723167,104.106495
525300666,MEX DE OCEAN 9,,,,2023-03-27 09:51:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.80579667,104.100445
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:01:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.8142,104.09455167
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:14:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.82382333,104.08717667
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:24:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.83101667,104.07966333
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:34:41,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.837415,104.071535
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:46:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.84449333,104.06237
525300666,MEX DE OCEAN 9,,,,2023-03-27 10:57:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.852585,104.05353167
525300666,MEX DE OCEAN 9,,,,2023-03-27 11:08:12,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.86019833,104.04535833
525300666,MEX DE OCEAN 9,,,,2023-03-27 11:13:03,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.86402333,104.04166
525300666,MEX DE OCEAN 9,,,,2023-03-27 11:38:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.88159167,104.02110667
525300666,MEX DE OCEAN 9,,,,2023-03-27 11:48:11,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.89058333,104.01516667
525300666,MEX DE OCEAN 9,,,,2023-03-27 12:00:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.90336833,104.010475
525300666,MEX DE OCEAN 9,,,,2023-03-27 12:05:05,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.908245,104.00831667
525300666,MEX DE OCEAN 9,,,,2023-03-27 12:27:27,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.932255,104.00211333
525300666,MEX DE OCEAN 9,,,,2023-03-27 12:52:07,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.95729,104.00741667
525300666,MEX DE OCEAN 9,,,,2023-03-27 13:17:27,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.98470333,104.00112167
525300666,MEX DE OCEAN 9,,,,2023-03-27 13:29:46,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.99374,103.98941333
525300666,MEX DE OCEAN 9,,,,2023-03-27 13:48:06,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,0.99872167,103.96385
525300666,MEX DE OCEAN 9,,,,2023-03-27 14:26:26,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.02541333,103.91663
525300666,MEX DE OCEAN 9,,,,2023-03-27 14:38:05,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.03837167,103.905485
525300666,MEX DE OCEAN 9,,,,2023-03-27 14:50:06,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.05704167,103.90571167
525300666,MEX DE OCEAN 9,,,,2023-03-27 15:00:25,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.070445,103.8985
525300666,MEX DE OCEAN 9,,,,2023-03-27 15:10:56,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.08253667,103.89021333
525300666,MEX DE OCEAN 9,,,,2023-03-27 15:21:45,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.09586167,103.88689833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-27 15:31:46,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09996167,103.89176
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-27 15:41:57,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09744333,103.90125167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-30 19:54:51,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,in,1.09637167,103.90329667
525300666,MEX DE OCEAN 9,,,,2023-03-30 20:06:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,out,1.09659667,103.90577833
525300666,MEX DE OCEAN 9,,,,2023-03-30 20:33:11,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,out,1.09689833,103.90641833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-03-30 21:15:11,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,in,1.09644667,103.90339667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-03 12:01:01,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,in,1.09637167,103.9035
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-03 12:21:10,Indonesia,Indonesia,Indonesia,Tanker,Moored,3.0,in,1.09705,103.90350667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 07:49:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09924167,103.89755
525300666,MEX DE OCEAN 9,,,,2023-04-08 07:59:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.10401833,103.88894333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 08:10:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.11302833,103.89435667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 08:22:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.12348,103.90062333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 08:32:22,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.13356167,103.90361333
525300666,MEX DE OCEAN 9,,,,2023-04-08 08:42:40,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.14377333,103.90550667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 08:54:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.15254333,103.91287833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 09:04:11,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.15496667,103.92311167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 09:14:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.1562,103.933105
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 12:31:32,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.156815,103.92665333
525300666,MEX DE OCEAN 9,,,,2023-04-08 12:46:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.14709167,103.906665
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 12:56:21,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.13273833,103.90338167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 13:06:28,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.11949833,103.89747167
525300666,MEX DE OCEAN 9,,,,2023-04-08 13:17:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.10608167,103.88831333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 13:27:21,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.099775,103.89348333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-08 13:37:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09708833,103.90212833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-11 09:01:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09669333,103.90347667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 15:30:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09691,103.90322333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 15:40:52,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.10021667,103.89260333
525300666,MEX DE OCEAN 9,,,,2023-04-12 15:51:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.10676833,103.88980833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 16:02:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.11329333,103.893315
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 16:12:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.11852167,103.897345
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 16:22:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.124745,103.901075
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 16:32:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.13196333,103.90368167
525300666,MEX DE OCEAN 9,,,,2023-04-12 16:43:11,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.13942167,103.90510667
525300666,MEX DE OCEAN 9,,,,2023-04-12 16:53:52,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.14568,103.905965
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:04:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.15080333,103.90981167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:14:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.15738667,103.91459333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:24:12,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.162415,103.920635
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:34:21,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.16627833,103.9282
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:45:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.17138167,103.935745
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 17:55:32,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.175635,103.943145
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:06:11,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.17965333,103.95144667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:16:20,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.18397333,103.95914333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:26:32,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.18730167,103.96761333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:36:42,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.19050833,103.97633333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:46:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.19249167,103.98617
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 18:57:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.195855,103.99693
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:07:12,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.20029333,104.00873
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:15:24,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.200395,104.01872667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:17:21,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.20061667,104.02124167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:27:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.203395,104.03364
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:37:31,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.20689333,104.04492
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:47:41,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.21048333,104.05641667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 19:57:50,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.21352,104.06824667
525300666,MEX DE OCEAN 9,,,,2023-04-12 20:07:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.21471833,104.08053167
525300666,MEX DE OCEAN 9,,,,2023-04-12 20:18:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.21137,104.09323667
525300666,MEX DE OCEAN 9,,,,2023-04-12 20:28:10,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.207065,104.10676
525300666,MEX DE OCEAN 9,,,,2023-04-12 20:48:22,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.194805,104.13123833
525300666,MEX DE OCEAN 9,,,,2023-04-12 20:58:32,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.185485,104.140745
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:08:33,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.17594833,104.14926167
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:18:41,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.166125,104.15606
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:28:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.15610833,104.15964667
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:39:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.14738833,104.16179667
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:49:23,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.13965,104.16351167
525300666,MEX DE OCEAN 9,,,,2023-04-12 21:59:33,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,out,1.13240167,104.16463333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 22:10:01,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.12477333,104.16363
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 22:20:52,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.117365,104.16266667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 22:31:11,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.11091333,104.16169333
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 22:41:30,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.10452,104.16082667
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 22:51:51,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.09826833,104.15925833
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 23:04:12,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.091445,104.15786
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 23:15:02,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.086575,104.15551167
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 23:27:23,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.080725,104.15492
525300666,MEX DE OCEAN 9,21.0,BUR,1.0,2023-04-12 23:46:13,Indonesia,Indonesia,Indonesia,Tanker,Underway Sailing,3.0,in,1.07149333,104.15362
