date,Port,status_country_domicile,vessel_type,count
2023-10-11,BDJ,Domestic,Tanker,1
2023-12-16,GRE,Domestic,Cargo,4
2023-10-02,BLW,Foreign,Cargo,2
2023-02-13,BLW,Domestic,Cargo,2
2023-01-02,TPR,Domestic,Tanker,1
2023-12-04,TQP,Domestic,Passenger,1
2023-01-13,BUR,Foreign,Passenger,1
2023-11-11,BPN,Domestic,Tanker,1
2023-10-09,GRE,Domestic,Passenger,1
2023-05-20,TPR,Domestic,Cargo,5
2023-08-09,PNJ,Domestic,Cargo,2
2023-08-29,BLW,Foreign,Tanker,2
2023-11-26,IMW,Domestic,Tanker,1
2023-11-25,IBP,Domestic,Passenger,5
2023-03-10,CXP,Domestic,Tanker,1
2023-03-16,LMR,Domestic,Passenger,3
2023-01-22,TUA,Domestic,Tanker,1
2023-05-23,TGP,Domestic,Cargo,1
2023-01-21,PKS,Domestic,Tanker,1
2023-07-09,SRG,Domestic,Passenger,1
2023-07-11,BPN,Domestic,Passenger,5
2023-07-28,TPR,Domestic,Cargo,1
2023-08-22,SUR,Domestic,Tanker,1
2023-04-21,GRE,Domestic,Passenger,1
2023-05-12,SUB,Domestic,Cargo,1
2023-01-22,CXP,Domestic,Tanker,1
2023-11-17,GRE,Domestic,Cargo,3
2023-04-16,IBP,Domestic,Passenger,2
2023-01-28,IBP,Domestic,Passenger,2
2023-03-17,WSR,Domestic,Passenger,1
2023-08-21,KDI,Domestic,Cargo,1
2023-04-11,SUQ,Domestic,Cargo,1
2023-03-25,BLW,Foreign,Cargo,2
2023-06-29,TPR,Domestic,Cargo,1
2023-07-21,TRE,Domestic,Cargo,1
2023-11-07,BUR,Foreign,Passenger,1
2023-11-30,BUR,Foreign,Passenger,1
2023-03-16,TBY,Foreign,Tanker,1
2023-08-08,SUB,Domestic,Tanker,1
2023-05-20,PNJ,Domestic,Tanker,1
2023-03-15,MLD,Domestic,Tanker,1
2023-03-06,SUB,Domestic,Cargo,5
2023-07-12,SUB,Foreign,Cargo,1
2023-11-17,SRG,Domestic,Cargo,1
2023-07-16,BLW,Foreign,Tanker,1
2023-03-08,IBP,Domestic,Passenger,5
2023-01-05,MAK,Foreign,Tanker,1
2023-12-08,IMW,Domestic,Tanker,2
2023-01-25,BAD,Foreign,Cargo,1
2023-03-05,TPR,Domestic,Cargo,2
2023-07-13,TQP,Domestic,Tanker,1
2023-02-03,LMR,Domestic,Passenger,2
2023-12-27,BPN,Domestic,Cargo,2
2023-02-22,SUB,Domestic,Cargo,6
2023-04-10,BLW,Foreign,Cargo,2
2023-03-30,GRE,Foreign,Cargo,1
2023-11-25,PKS,Domestic,Tanker,1
2023-05-04,LMR,Domestic,Passenger,3
2023-08-31,BMU,Domestic,Tanker,1
2023-12-14,ARE,Foreign,Tanker,1
2023-04-30,SUB,Domestic,Passenger,1
2023-12-15,IBP,Domestic,Passenger,6
2023-08-04,IBP,Foreign,Cargo,1
2023-12-27,SUB,Domestic,Cargo,1
2023-07-09,PTM,Domestic,Other,1
2023-04-16,TPR,Domestic,Other,1
2023-02-18,WSR,Domestic,Passenger,1
2023-06-29,DUM,Domestic,Tanker,3
2023-02-11,GRE,Domestic,Passenger,2
2023-06-22,GRE,Domestic,Passenger,1
2023-07-09,GRE,Domestic,Passenger,1
2023-06-18,TQP,Domestic,Cargo,1
2023-07-21,TBY,Domestic,Cargo,1
2023-11-25,MPG,Domestic,Cargo,1
2023-04-05,BUR,Foreign,Other,1
2023-02-19,DUM,Domestic,Tanker,4
2023-07-13,BPN,Domestic,Cargo,1
2023-05-02,DUM,Foreign,Cargo,1
2023-07-05,MAK,Domestic,Passenger,1
2023-12-17,MKW,Domestic,Passenger,2
2023-07-26,KUM,Domestic,Tanker,1
2023-06-12,BPN,Domestic,Sailing,1
2023-06-17,SUB,Domestic,Cargo,3
2023-01-21,BPN,Domestic,Tanker,4
2023-03-01,FKQ,Domestic,Cargo,1
2023-02-12,KTJ,Domestic,Cargo,1
2023-05-23,CEB,Domestic,Cargo,1
2023-10-10,SRG,Domestic,Tanker,1
2023-10-17,DUM,Domestic,Passenger,1
2023-02-19,DUM,Foreign,Tanker,6
2023-07-15,KOL,Foreign,Other,1
2023-05-11,DUM,Domestic,Tanker,1
2023-01-30,BPN,Domestic,Passenger,1
2023-01-30,BUR,Foreign,Cargo,2
2023-02-22,TPR,Domestic,Cargo,2
2023-04-16,PNK,Domestic,Tanker,2
2023-06-25,IBP,Domestic,Cargo,2
2023-06-03,BUR,Domestic,Tanker,1
2023-09-20,TPR,Domestic,Other,1
2023-08-09,TPR,Domestic,Tanker,2
2023-11-09,BLW,Foreign,Tanker,3
2023-01-05,PNK,Domestic,Tanker,1
2023-02-03,PNK,Domestic,Passenger,2
2023-01-21,SOQ,Domestic,Passenger,1
2023-02-12,NBX,Domestic,Passenger,1
2023-01-29,IMW,Domestic,Cargo,2
2023-09-23,TPR,Domestic,Cargo,3
2023-03-22,BPN,Domestic,Tanker,3
2023-06-22,TPR,Domestic,Tanker,1
2023-12-04,BIT,Domestic,Tanker,2
2023-06-25,IBP,Domestic,Passenger,1
2023-02-22,SRG,Domestic,Cargo,1
2023-07-18,SUB,Domestic,Cargo,6
2023-10-02,BLW,Domestic,Cargo,3
2023-03-26,PNJ,Domestic,Tanker,1
2023-03-27,TQP,Domestic,Passenger,2
2023-01-04,MOF,Domestic,Passenger,1
2023-08-19,GRE,Domestic,Passenger,1
2023-06-18,TPR,Domestic,Cargo,2
2023-07-07,BDJ,Domestic,Cargo,2
2023-08-09,IBP,Domestic,Passenger,15
2023-02-21,BPN,Domestic,Tanker,1
2023-05-10,CXP,Domestic,Tanker,1
2023-06-22,PNJ,Foreign,Cargo,1
2023-05-12,LMR,Domestic,Passenger,3
2023-06-08,BMU,Domestic,Tanker,1
2023-02-28,BLW,Foreign,Tanker,1
2023-03-19,PNJ,Domestic,Tanker,2
2023-07-11,BLW,Domestic,Cargo,2
2023-10-14,BDJ,Domestic,Cargo,1
2023-04-17,BAD,Domestic,Cargo,1
2023-03-16,AMQ,Foreign,Pleasure Craft,1
2023-04-12,IBP,Domestic,Passenger,2
2023-02-19,TPR,Domestic,Other,1
2023-10-31,DUM,Domestic,Passenger,1
2023-11-17,PNJ,Domestic,Tanker,1
2023-03-16,BPN,Domestic,Cargo,1
2023-08-19,IBP,Foreign,Cargo,1
2023-06-28,BAD,Domestic,Tanker,1
2023-11-18,BAD,Domestic,Tanker,1
2023-06-15,PNK,Domestic,Tanker,1
2023-06-01,GRE,Foreign,Tanker,1
2023-10-10,BUR,Foreign,Passenger,1
2023-12-10,IBP,Domestic,Passenger,9
2023-02-08,BLW,Domestic,Cargo,2
2023-11-10,MAK,Domestic,Cargo,1
2023-02-23,DUM,Domestic,Tanker,4
2023-04-13,DUM,Foreign,Tanker,2
2023-09-11,BBM,Domestic,Tanker,1
2023-03-21,BLW,Foreign,Tanker,2
2023-02-23,SUB,Domestic,Cargo,4
2023-03-25,DUM,Foreign,Tanker,1
2023-05-06,MAK,Domestic,Tanker,1
2023-01-06,BPN,Domestic,Tanker,2
2023-03-10,SUB,Domestic,Cargo,3
2023-08-09,TPR,Foreign,Other,1
2023-05-28,IBP,Domestic,Passenger,2
2023-08-26,GRE,Domestic,Cargo,3
2023-11-06,SRG,Domestic,Tanker,1
2023-11-20,SRG,Domestic,Tanker,1
2023-05-25,PTM,Domestic,Other,2
2023-03-13,BLW,Domestic,Tanker,2
2023-01-15,BUR,Foreign,Passenger,2
2023-07-25,DUM,Foreign,Tanker,2
2023-01-21,GRE,Foreign,Cargo,1
2023-02-14,TPR,Foreign,Cargo,9
2023-08-05,BLW,Foreign,Cargo,1
2023-02-01,PGX,Domestic,Tanker,1
2023-08-06,SOQ,Domestic,Passenger,1
2023-11-27,SOQ,Domestic,Passenger,1
2023-03-27,AMQ,Domestic,Passenger,1
2023-11-18,TPR,Domestic,Tanker,1
2023-04-17,BPN,Domestic,Sailing,2
2023-06-29,TGP,Domestic,Fishing,1
2023-01-23,MAK,Domestic,Cargo,1
2023-12-14,CXP,Foreign,Port Tender,1
2023-11-26,SUB,Domestic,Cargo,6
2023-01-22,NGG,Domestic,Tanker,1
2023-02-01,TPR,Domestic,Cargo,1
2023-01-27,AMQ,Domestic,Cargo,1
2023-06-17,BPN,Domestic,Pleasure Craft,1
2023-06-13,AMQ,Domestic,Tanker,2
2023-04-16,BUR,Domestic,Passenger,1
2023-06-27,PNK,Domestic,Tanker,1
2023-02-24,CXP,Foreign,Tanker,1
2023-09-30,SUB,Foreign,Cargo,1
2023-08-12,GRE,Domestic,Cargo,5
2023-04-24,BLW,Foreign,Tanker,1
2023-06-17,LMR,Domestic,Passenger,2
2023-10-27,LMR,Domestic,Passenger,3
2023-03-31,IBP,Foreign,Tanker,1
2023-01-27,MKW,Foreign,Cargo,1
2023-01-18,PKS,Domestic,Tanker,1
2023-05-17,PKS,Domestic,Tanker,1
2023-02-14,TPR,Domestic,Cargo,8
2023-11-26,BPN,Domestic,Tanker,2
2023-06-10,BLW,Foreign,Cargo,1
2023-05-17,GRE,Domestic,Tanker,2
2023-03-15,TBY,Domestic,Cargo,1
2023-10-01,BIT,Domestic,Tanker,1
2023-10-18,IBP,Domestic,Passenger,1
2023-04-17,PNJ,Domestic,Tanker,1
2023-01-07,BDJ,Domestic,Cargo,3
2023-06-24,MKW,Domestic,Cargo,1
2023-03-16,TPR,Domestic,Cargo,3
2023-02-12,BUR,Domestic,Cargo,1
2023-10-15,PTM,Domestic,Other,1
2023-03-26,IBP,Domestic,Passenger,1
2023-12-06,PNK,Domestic,Cargo,1
2023-01-29,CXP,Domestic,Tanker,1
2023-08-15,TPR,Domestic,Passenger,1
2023-08-28,WGP,Domestic,Cargo,1
2023-06-26,MKW,Domestic,Cargo,1
2023-09-25,CXP,Domestic,Tanker,1
2023-03-17,IMW,Domestic,Cargo,2
2023-03-09,BPN,Domestic,Sailing,1
2023-11-16,IBP,Domestic,Cargo,1
2023-07-14,BPN,Foreign,Cargo,1
2023-05-24,MAK,Domestic,Tanker,1
2023-04-18,BLW,Domestic,Cargo,1
2023-10-18,BLW,Domestic,Cargo,3
2023-04-09,TPR,Foreign,Cargo,1
2023-02-14,DUM,Foreign,Cargo,1
2023-11-23,SUB,Domestic,Passenger,1
2023-03-18,CXP,Domestic,Tanker,1
2023-02-14,MAK,Domestic,Passenger,1
2023-11-25,WSR,Domestic,Passenger,1
2023-04-29,TTK,Domestic,Passenger,2
