,mmsi,vessel_name,Port,dt_pos_utc,fc_vessel,OperatorCountryOfRegistration,OperatorCountryofDomicileName,vessel_type,ns_vessel,draught
91158,525019408,JAGANTARA,IBP,2023-10-27 17:24:14,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91159,525019408,JAGANTARA,IBP,2023-10-28 06:33:47,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91160,525019408,JAGANTARA,IBP,2023-10-28 13:33:00,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91161,525019408,JAGANTARA,IBP,2023-10-28 20:22:21,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91162,525019408,JAGANTARA,IBP,2023-10-29 14:10:49,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91163,525019408,JAGANTARA,IBP,2023-11-01 13:22:05,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91164,525019408,JAGANTARA,IBP,2023-11-01 19:58:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91165,525019408,JAGANTARA,IBP,2023-11-02 03:06:29,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91166,525019408,JAGANTARA,IBP,2023-11-02 10:23:54,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91167,525019408,JAGANTARA,IBP,2023-11-02 16:45:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91168,525019408,JAGANTARA,IBP,2023-11-02 23:11:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91169,525019408,JAGANTARA,IBP,2023-11-03 06:11:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91170,525019408,JAGANTARA,IBP,2023-11-03 13:34:51,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91171,525019408,JAGANTARA,IBP,2023-11-03 20:23:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91172,525019408,JAGANTARA,IBP,2023-11-04 03:14:09,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91173,525019408,JAGANTARA,IBP,2023-11-04 09:59:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91174,525019408,JAGANTARA,IBP,2023-11-05 06:07:31,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91175,525019408,JAGANTARA,IBP,2023-11-05 12:55:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91176,525019408,JAGANTARA,IBP,2023-11-05 19:38:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91177,525019408,JAGANTARA,IBP,2023-11-09 02:11:23,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91178,525019408,JAGANTARA,IBP,2023-11-09 08:19:43,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91179,525019408,JAGANTARA,IBP,2023-11-09 15:20:23,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91180,525019408,JAGANTARA,IBP,2023-11-10 00:09:35,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91181,525019408,JAGANTARA,IBP,2023-11-10 06:07:15,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91182,525019408,JAGANTARA,IBP,2023-11-10 13:08:44,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91183,525019408,JAGANTARA,IBP,2023-11-10 19:57:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91184,525019408,JAGANTARA,IBP,2023-11-11 01:50:43,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91185,525019408,JAGANTARA,IBP,2023-11-11 09:39:03,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91186,525019408,JAGANTARA,IBP,2023-11-11 16:00:53,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91187,525019408,JAGANTARA,IBP,2023-11-11 23:34:33,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91188,525019408,JAGANTARA,IBP,2023-11-12 06:37:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91189,525019408,JAGANTARA,IBP,2023-11-14 09:30:04,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91190,525019408,JAGANTARA,IBP,2023-11-14 15:10:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91191,525019408,JAGANTARA,IBP,2023-11-15 00:01:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91192,525019408,JAGANTARA,IBP,2023-11-15 22:13:40,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91193,525019408,JAGANTARA,IBP,2023-11-16 05:32:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91194,525019408,JAGANTARA,IBP,2023-11-16 13:02:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91195,525019408,JAGANTARA,IBP,2023-11-16 20:21:41,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91196,525019408,JAGANTARA,IBP,2023-11-17 03:08:31,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91197,525019408,JAGANTARA,IBP,2023-11-17 10:01:45,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91198,525019408,JAGANTARA,IBP,2023-11-17 16:49:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91199,525019408,JAGANTARA,IBP,2023-11-17 23:46:42,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91200,525019408,JAGANTARA,IBP,2023-11-18 06:26:10,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91201,525019408,JAGANTARA,IBP,2023-11-18 13:33:59,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91202,525019408,JAGANTARA,IBP,2023-11-18 20:09:21,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91203,525019408,JAGANTARA,IBP,2023-11-19 03:41:40,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91204,525019408,JAGANTARA,IBP,2023-11-19 09:39:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91205,525019408,JAGANTARA,IBP,2023-11-19 17:53:32,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91206,525019408,JAGANTARA,IBP,2023-11-25 00:57:09,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91207,525019408,JAGANTARA,IBP,2023-11-25 08:25:10,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91208,525019408,JAGANTARA,IBP,2023-11-25 15:41:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91209,525019408,JAGANTARA,IBP,2023-11-25 22:28:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91210,525019408,JAGANTARA,IBP,2023-11-26 04:33:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91211,525019408,JAGANTARA,IBP,2023-11-26 11:03:11,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91212,525019408,JAGANTARA,IBP,2023-11-26 17:50:40,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91213,525019408,JAGANTARA,IBP,2023-11-27 00:48:00,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91214,525019408,JAGANTARA,IBP,2023-11-27 07:16:40,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91215,525019408,JAGANTARA,IBP,2023-11-27 13:53:23,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91216,525019408,JAGANTARA,IBP,2023-11-27 20:38:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91217,525019408,JAGANTARA,IBP,2023-11-28 02:50:54,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91218,525019408,JAGANTARA,IBP,2023-11-28 09:52:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91219,525019408,JAGANTARA,IBP,2023-11-28 16:51:10,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91220,525019408,JAGANTARA,IBP,2023-12-01 10:51:10,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91221,525019408,JAGANTARA,IBP,2023-12-01 17:17:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91222,525019408,JAGANTARA,IBP,2023-12-02 00:24:51,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91223,525019408,JAGANTARA,IBP,2023-12-02 06:32:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91224,525019408,JAGANTARA,IBP,2023-12-02 13:31:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91225,525019408,JAGANTARA,IBP,2023-12-02 20:28:11,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91226,525019408,JAGANTARA,IBP,2023-12-03 02:53:16,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91227,525019408,JAGANTARA,IBP,2023-12-03 09:49:01,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91228,525019408,JAGANTARA,IBP,2023-12-03 16:19:33,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91229,525019408,JAGANTARA,IBP,2023-12-03 22:25:12,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91230,525019408,JAGANTARA,IBP,2023-12-06 00:04:04,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91231,525019408,JAGANTARA,IBP,2023-12-06 07:04:15,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91232,525019408,JAGANTARA,IBP,2023-12-08 01:14:12,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91233,525019408,JAGANTARA,IBP,2023-12-08 07:19:37,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91234,525019408,JAGANTARA,IBP,2023-12-08 15:11:48,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91235,525019408,JAGANTARA,IBP,2023-12-08 23:02:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91236,525019408,JAGANTARA,IBP,2023-12-09 05:41:02,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91237,525019408,JAGANTARA,IBP,2023-12-09 11:59:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91238,525019408,JAGANTARA,IBP,2023-12-09 19:27:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91239,525019408,JAGANTARA,IBP,2023-12-10 02:14:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91240,525019408,JAGANTARA,IBP,2023-12-10 09:45:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91241,525019408,JAGANTARA,IBP,2023-12-10 16:32:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91242,525019408,JAGANTARA,IBP,2023-12-11 00:27:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91243,525019408,JAGANTARA,IBP,2023-12-11 07:07:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91244,525019408,JAGANTARA,IBP,2023-12-11 14:31:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91245,525019408,JAGANTARA,IBP,2023-12-11 21:53:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91246,525019408,JAGANTARA,IBP,2023-12-12 04:32:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91247,525019408,JAGANTARA,IBP,2023-12-12 11:00:01,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91248,525019408,JAGANTARA,IBP,2023-12-21 22:08:14,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91249,525019408,JAGANTARA,IBP,2023-12-22 05:40:59,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91250,525019408,JAGANTARA,IBP,2023-12-22 13:27:23,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91251,525019408,JAGANTARA,IBP,2023-12-22 21:01:36,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91252,525019408,JAGANTARA,IBP,2023-12-23 03:43:01,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91253,525019408,JAGANTARA,IBP,2023-12-23 11:12:06,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91254,525019408,JAGANTARA,IBP,2023-12-23 17:09:52,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91255,525019408,JAGANTARA,IBP,2023-12-23 23:40:12,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91256,525019408,JAGANTARA,IBP,2023-12-24 05:33:43,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91257,525019408,JAGANTARA,IBP,2023-12-24 11:53:16,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91258,525019408,JAGANTARA,IBP,2023-12-24 19:08:35,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91259,525019408,JAGANTARA,IBP,2023-12-25 01:37:03,Indonesia,Indonesia,Indonesia,Passenger,At Anchor,5.4
91260,525019408,JAGANTARA,IBP,2023-12-25 07:25:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91261,525019408,JAGANTARA,IBP,2023-12-26 13:46:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91262,525019408,JAGANTARA,IBP,2023-12-26 22:07:16,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91263,525019408,JAGANTARA,IBP,2023-12-27 04:13:47,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91264,525019408,JAGANTARA,IBP,2023-12-27 11:55:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91265,525019408,JAGANTARA,IBP,2023-12-27 18:52:47,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91266,525019408,JAGANTARA,IBP,2023-12-28 02:59:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91267,525019408,JAGANTARA,IBP,2023-12-28 10:22:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91268,525019408,JAGANTARA,IBP,2023-12-28 17:25:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91269,525019408,JAGANTARA,IBP,2023-12-28 23:51:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91270,525019408,JAGANTARA,IBP,2023-12-29 06:27:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91271,525019408,JAGANTARA,IBP,2023-12-29 14:01:07,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91272,525019408,JAGANTARA,IBP,2023-12-29 22:07:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91273,525019408,JAGANTARA,IBP,2023-12-30 05:17:47,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91274,525019408,JAGANTARA,IBP,2023-12-30 11:36:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91275,525019408,JAGANTARA,IBP,2023-12-30 18:25:37,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91276,525019408,JAGANTARA,IBP,2023-12-31 01:32:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91277,525019408,JAGANTARA,IBP,2023-12-31 07:53:46,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91278,525019408,JAGANTARA,IBP,2023-12-31 13:30:46,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.4
91279,525019409,KMP.DUTA BANTEN,IBP,2023-01-15 15:33:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91280,525019409,KMP.DUTA BANTEN,IBP,2023-01-15 22:10:13,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91281,525019409,KMP.DUTA BANTEN,IBP,2023-01-16 05:10:44,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91282,525019409,KMP.DUTA BANTEN,IBP,2023-01-16 11:23:50,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91283,525019409,KMP.DUTA BANTEN,IBP,2023-01-16 17:57:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91284,525019409,KMP.DUTA BANTEN,IBP,2023-01-17 01:28:55,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91285,525019409,KMP.DUTA BANTEN,IBP,2023-01-17 14:07:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91286,525019409,KMP.DUTA BANTEN,IBP,2023-01-17 21:41:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91287,525019409,KMP.DUTA BANTEN,IBP,2023-01-18 04:58:44,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91288,525019409,KMP.DUTA BANTEN,IBP,2023-01-19 10:04:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91289,525019409,KMP.DUTA BANTEN,IBP,2023-01-19 16:32:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91290,525019409,KMP.DUTA BANTEN,IBP,2023-01-19 23:23:46,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91291,525019409,KMP.DUTA BANTEN,IBP,2023-01-20 06:41:35,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91292,525019409,KMP.DUTA BANTEN,IBP,2023-01-20 13:09:53,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91293,525019409,KMP.DUTA BANTEN,IBP,2023-01-20 20:19:55,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91294,525019409,KMP.DUTA BANTEN,IBP,2023-01-21 03:03:13,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91295,525019409,KMP.DUTA BANTEN,IBP,2023-01-21 09:44:14,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91296,525019409,KMP.DUTA BANTEN,IBP,2023-01-21 16:26:55,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91297,525019409,KMP.DUTA BANTEN,IBP,2023-01-21 23:52:34,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91298,525019409,KMP.DUTA BANTEN,IBP,2023-01-22 07:22:24,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91299,525019409,KMP.DUTA BANTEN,IBP,2023-01-22 14:55:16,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91300,525019409,KMP.DUTA BANTEN,IBP,2023-01-22 22:25:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91301,525019409,KMP.DUTA BANTEN,IBP,2023-01-28 16:11:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91302,525019409,KMP.DUTA BANTEN,IBP,2023-01-28 23:21:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91303,525019409,KMP.DUTA BANTEN,IBP,2023-01-29 06:24:35,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91304,525019409,KMP.DUTA BANTEN,IBP,2023-01-29 12:32:26,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91305,525019409,KMP.DUTA BANTEN,IBP,2023-01-29 20:14:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91306,525019409,KMP.DUTA BANTEN,IBP,2023-01-30 03:22:56,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91307,525019409,KMP.DUTA BANTEN,IBP,2023-01-30 09:57:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91308,525019409,KMP.DUTA BANTEN,IBP,2023-01-30 16:26:46,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91309,525019409,KMP.DUTA BANTEN,IBP,2023-01-30 23:39:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91310,525019409,KMP.DUTA BANTEN,IBP,2023-01-31 06:31:43,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91311,525019409,KMP.DUTA BANTEN,IBP,2023-01-31 12:48:29,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91312,525019409,KMP.DUTA BANTEN,IBP,2023-01-31 19:45:07,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91313,525019409,KMP.DUTA BANTEN,IBP,2023-02-01 03:12:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91314,525019409,KMP.DUTA BANTEN,IBP,2023-02-01 09:52:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91315,525019409,KMP.DUTA BANTEN,IBP,2023-02-08 19:35:23,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91316,525019409,KMP.DUTA BANTEN,IBP,2023-02-09 02:20:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91317,525019409,KMP.DUTA BANTEN,IBP,2023-02-09 09:07:11,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91318,525019409,KMP.DUTA BANTEN,IBP,2023-02-09 16:07:09,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91319,525019409,KMP.DUTA BANTEN,IBP,2023-02-09 23:14:11,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91320,525019409,KMP.DUTA BANTEN,IBP,2023-02-10 06:15:45,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91321,525019409,KMP.DUTA BANTEN,IBP,2023-02-10 12:45:52,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91322,525019409,KMP.DUTA BANTEN,IBP,2023-02-10 19:36:22,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91323,525019409,KMP.DUTA BANTEN,IBP,2023-02-14 03:16:13,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91324,525019409,KMP.DUTA BANTEN,IBP,2023-02-16 10:44:36,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91325,525019409,KMP.DUTA BANTEN,IBP,2023-02-16 17:57:16,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91326,525019409,KMP.DUTA BANTEN,IBP,2023-02-17 01:27:56,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91327,525019409,KMP.DUTA BANTEN,IBP,2023-02-17 07:37:15,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91328,525019409,KMP.DUTA BANTEN,IBP,2023-02-17 14:24:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91329,525019409,KMP.DUTA BANTEN,IBP,2023-02-17 21:25:25,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91330,525019409,KMP.DUTA BANTEN,IBP,2023-02-18 03:58:02,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91331,525019409,KMP.DUTA BANTEN,IBP,2023-02-18 10:12:49,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91332,525019409,KMP.DUTA BANTEN,IBP,2023-02-18 17:17:39,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91333,525019409,KMP.DUTA BANTEN,IBP,2023-02-18 23:48:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91334,525019409,KMP.DUTA BANTEN,IBP,2023-02-19 06:34:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91335,525019409,KMP.DUTA BANTEN,IBP,2023-02-19 12:45:34,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91336,525019409,KMP.DUTA BANTEN,IBP,2023-02-19 19:34:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91337,525019409,KMP.DUTA BANTEN,IBP,2023-02-21 17:23:57,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91338,525019409,KMP.DUTA BANTEN,IBP,2023-02-22 00:09:17,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91339,525019409,KMP.DUTA BANTEN,IBP,2023-02-22 05:48:47,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91340,525019409,KMP.DUTA BANTEN,IBP,2023-02-22 11:59:33,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91341,525019409,KMP.DUTA BANTEN,IBP,2023-02-22 18:51:38,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91342,525019409,KMP.DUTA BANTEN,IBP,2023-02-23 01:53:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91343,525019409,KMP.DUTA BANTEN,IBP,2023-02-23 09:18:08,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91344,525019409,KMP.DUTA BANTEN,IBP,2023-02-24 18:06:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91345,525019409,KMP.DUTA BANTEN,IBP,2023-02-25 02:17:07,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91346,525019409,KMP.DUTA BANTEN,IBP,2023-02-25 10:56:30,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91347,525019409,KMP.DUTA BANTEN,IBP,2023-02-25 17:39:58,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91348,525019409,KMP.DUTA BANTEN,IBP,2023-02-26 00:49:20,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91349,525019409,KMP.DUTA BANTEN,IBP,2023-02-26 07:54:07,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91350,525019409,KMP.DUTA BANTEN,IBP,2023-02-26 14:10:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91351,525019409,KMP.DUTA BANTEN,IBP,2023-02-26 20:37:27,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91352,525019409,KMP.DUTA BANTEN,IBP,2023-02-27 04:05:31,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
91353,525019409,KMP.DUTA BANTEN,IBP,2023-02-27 10:59:28,Indonesia,Indonesia,Indonesia,Passenger,Under Way Using Engine,5.5
