imo,H3_int_index_8,message_type,mmsi,dt_insert_utc,longitude,latitude,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,sog,cog,rot,heading,nav_status,nav_status_code,source,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,eeid,source_filename,H3index_0,H3_int_index_0,H3_int_index_1,H3_int_index_2,H3_int_index_3,H3_int_index_4,H3_int_index_5,H3_int_index_6,H3_int_index_7,H3_int_index_9,H3_int_index_10,H3_int_index_11,H3_int_index_12,H3_int_index_13,H3_int_index_14,H3_int_index_15,imo_ihs,StatCode5,AlterationsDescriptiveNarrative,PropulsionTypeCode,ShipName,ExName,mmsi_ihs,RegisteredOwnerCode,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,ShipManagerCompanyCode,ShipManagerCountryOfRegistration,ShipManagerCountryofDomicileName,GroupBeneficialOwnerCompanyCode,GroupBeneficialOwnerCountryOfRegistration,GroupBeneficialOwnerCountryofDomicile,OperatorCompanyCode,OperatorCountryOfRegistration,OperatorCountryofDomicileName,FlagCode,PortofRegistryCode,Tonnagesystem69convention,GrossTonnage,Deadweight,LengthOverallLOA,LengthBetweenPerpendicularsLBP,LengthRegistered,DateOfBuild,ShipbuilderCompanyCode,YardNumber,NumberofDecks,HoldsDescriptiveNarrative,TanksDescriptiveNarrative,NumberofHatches,NumberofHolds,NumberofTanks,InsulatedCapacity,TEU,NumberofMainEngines,Powerbhpihpshpmax,Powerkwmax,MainEngineBuilderCode,MainEngineDesigner,MainEngineModel,Speed,Speedmax,Speedservice,FuelConsumptionTotal,callsign_dup1,OfficialNumber,HullMaterialCode,DeathDate,DateBreakingCommenced,CompensatedGrossTonnageCGT,HullTypeCode,MARPOL13GPhaseoutCategory,PermanentBallastCapacity,SegregatedBallastTanks,HeatingCoilsinCargoTanks,FlashPointOver60c,FlashPointUnder60c,ShipStatusCode,ShipStatusEffectiveDate,ClassificationSocietyCode,AuxiliaryEnginesNarrative,BreadthExtreme,BreadthMoulded,ClassNarrative,ClassificationSociety,ConstructionDescriptiveNarrative,ConsumptionSpeed1,ConsumptionSpeed2,ConsumptionValue1,ConsumptionValue2,Depth,Displacement,SummerDraught,FlagName,FuelType1Capacity,FuelType1First,FuelType2Capacity,FuelType2Second,IceCapabilityDescriptiveNarrative,LightDisplacementTonnage,MainEngineRPM,MainEngineStrokeType,MainEngineType,NetTonnage,NumberOfAllEngines,NumberOfAuxiliaryEngines,NumberofGenerators,NumberOfPropulsionUnits,NumberofThrusters,Powerbhpihpshpservice,Powerkwservice,PrimeMoverDescriptiveNarrative,PropellerType,PropulsionType,ShipStatus,ShiptypeLevel5,TotalBunkerCapacity,TotalHorsepowerofAuxiliaryGenerators,TotalHorsepowerofMainEngines,TotalHorsepowerofMainGenerators,TotalKilowattsofMainEngines,TotalPowerOfAllEngines,TotalPowerOfAuxiliaryEngines,matchBy,previous_freq,previous_h3,freq,status_country_domicile,status_country_register,status_country_flag,boundary_h3
9504750,614266714787414015,27,305857000,2023-02-01 14:48:29,101.27333333,3.145,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,MY PKG,2011200,9.1,9.0,142.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 14:48:08,2023-02-01 14:48:00,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201145013.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245312104464383,591748774292881407,596252322380644351,600755916639305727,605259515595587583,609763115172626431,618770314413473791,623273914040713215,627777513668071423,632281113295439359,636784712922809407,641288312550179871,645791912177550364,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-01 14:42:09,609763115105517567,0.09972222222222223,Foreign,Foreign,Foreign,
9504750,614270040922914815,27,305857000,2023-02-03 04:49:51,104.93666667,2.15833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,15.0,19.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 04:49:33,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203045004.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587248610639347711,591752072827764735,596255646685331455,600759243091476479,605262841779322879,609766441306030079,618773640549236735,623277240176410623,627780839803723775,632284439431091199,636788039058461247,641291638685831799,645795238313202294,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 04:46:23,609766441306030079,0.05277777777777778,Foreign,Foreign,Foreign,
9504750,614270089396486143,27,305857000,2023-02-03 15:46:59,106.15666667,4.39,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.0,30.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 15:46:45,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203154813.csv.gz,8065fffffffffff,578255155279953919,582824725604990975,587248610639347711,591752141547241471,596255698224939007,600759291409858559,605262890231922687,609766489775407103,618773689023332351,623277288650571775,627780888277934079,632284487905304063,636788087532674111,641291687160044575,645795286787415069,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 15:40:46,609766489741852671,0.09972222222222223,Foreign,Foreign,Foreign,
9504750,614266932763295743,27,305857000,2023-02-01 02:39:03,99.125,4.50833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,MY PKG,2010400,9.1,15.0,121.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 02:38:46,2023-01-29 18:40:49,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201024013.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245861860278271,591748980451311615,596252537129009151,600756134608895999,605259734102048767,609763333142216703,618770532390404095,623274132017610751,627777731644973055,632281331272342015,636784930899712063,641288530527082543,645792130154453035,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-01 02:35:46,609763333142216703,0.05,Foreign,Foreign,Foreign,
9504750,614266744069947391,27,305857000,2023-02-02 11:04:22,101.785,2.27166667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,16.0,131.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-02 11:03:58,2023-02-02 10:57:06,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202110613.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245312104464383,591748774292881407,596252348150448127,600755945630334975,605259544855052287,609763144448868351,618770343697055743,623273943324295167,627777542951645183,632281142579012607,636784742206382975,641288341833753447,645791941461123939,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 11:03:48,609763144448868351,0.002777777777777778,Foreign,Foreign,Foreign,
9504750,614266938415120383,27,305857000,2023-02-01 00:48:21,98.72833333,4.76833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,MY PKG,2010400,9.1,15.0,124.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 00:47:42,2023-01-29 18:40:49,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201005013.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245861860278271,591748980451311615,596252545718943743,600756139977605119,605259739202322431,609763338796138495,618770538041180159,623274137668485119,627777737295835135,632281336923203583,636784936550574015,641288536177944471,645792135805314963,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-01 00:44:42,609763338729029631,0.05,Foreign,Foreign,Foreign,
9504750,614268810859380735,1,305857000,2023-02-02 13:05:07,102.18285833,1.95526833,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.6,133.5,0.0,135.0,Under Way Using Engine,0,T-AIS,2023-02-02 13:05:05,2023-02-02 13:03:11,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202130615.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587247511127719935,591750835877183487,596254418324684799,600758012583346175,605261611673845759,609765211234107391,618772410486226943,623276010113368063,627779609740730367,632283209368097791,636786808995468159,641290408622838647,645794008250209141,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 13:00:56,609765211234107391,0.06916666666666667,Foreign,Foreign,Foreign,
9504750,614268559987572735,27,305857000,2023-02-02 18:43:35,103.285,1.28166667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,13.0,130.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-02 18:43:07,2023-02-02 18:33:22,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=02/20230202184413.csv.gz,808dfffffffffff,578958842721730559,582745560767791103,587247511127719935,591750629718753279,596254169216581631,600757761327759359,605261360820912127,609764960364396543,618772159613632511,623275759240937471,627779358868291583,632282958495660543,636786558123030719,641290157750401167,645793757377771659,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-02 18:40:35,609764960364396543,0.042222222222222223,Foreign,Foreign,Foreign,
9504750,614348974618312703,27,305857000,2023-02-03 20:14:24,106.71333333,5.24666667,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,KR ONS,2120100,9.0,14.0,34.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-03 20:13:52,2023-02-03 01:21:37,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=03/20230203201614.csv.gz,8069fffffffffff,578325524024131583,582824725604990975,587327775476547583,591831031506534399,596334579594297343,600838176000442367,605341775493595135,609845375003525119,618852574244372479,623356173871677439,627859773499019263,632363373126388223,636866972753758591,641370572381129079,645874172008499568,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-03 20:07:55,609845375037079551,0.09916666666666667,Foreign,Foreign,Foreign,
9504750,614266963704676351,27,305857000,2023-02-01 03:24:06,99.28833333,4.40833333,BBC EMERALD,V2FZ2,Cargo,70,,A,154.0,24.0,Antigua and Barbuda,305,MY PKG,2010400,9.1,15.0,124.0,0.0,0.0,Under Way Using Engine,0,S-AIS,2023-02-01 03:23:45,2023-01-29 18:40:49,General Cargo Ship,,5035084934155010536,s3a://ungp-ais-data-historical-backup/exact-earth-data/prod/year=2023/month=02/day=01/20230201032412.csv.gz,8065fffffffffff,578255155279953919,582745560767791103,587245861860278271,591748980451311615,596252571488747519,600756165747408895,605259764569473023,609763364079403007,618770563330998271,623274162958270463,627777762585632767,632281362213002751,636784961840372927,641288561467743407,645792161095113900,9504750,A31A2GX,,DD,BBC EMERALD,North Sea Favour,305857000,6029428,Germany,Germany,6025045,Germany,Germany,1183357,Germany,Germany,6383831,Germany,Germany,ABB,7778,I,12838,14371,153.48,145.5,0.0,201306,CHR241090,JZ1030,1,"2 Steel (Unspecified) Centre Or Only Dry Cargo Hold(s),2 Steel (Unspecified) Centre Or Only Tween Deck(s)",,2,2,,0,987,1,8810,6480,KRS525600,MAN-B&W,6S46MC-C8,17.5,0.0,17.5,0.0,V2FZ2,,ST,,,0,,,,,Unknown,,,S,20130606,NV,"Design: Man-B&W, Engine Builder: Man-B&W 2 x 6L23/30H, Mcr: 800 kW Design: Man-B&W, Engine Builder: Man-B&W 1 x 8L23/30H, Mcr: 1050 kW",23.45,23.2,"Det Norske Veritas (2013-06-00) NV: Special Survey Date: 2023-05-05 Class Notation: +/ 100 A5 E3 Multi-purpose dry cargo ship BWM Equipped for carriage of containers DBC SOLAS-II-2,Reg.19 IW Strengthened for heavy cargo",Det Norske Veritas 2013-06,Statcode5:A31A2GX; Hull Material:Steel; Strengthened for heavy cargoes; Hull Connections:Welded; Decks:1 dk; Bulbous bow,18.5,,37.0,,12.8,22989,9.1,Antigua & Barbuda,303.0,Distillate Fuel,1349.0,Residual Fuel,FS Ice Class 1A,8618,115,2,Oil,5968,4,3,,1,1,0,0,"1 oil engine driving 1 FP propeller  at 115 rpm Total Power:  Mcr 6,480kW (8,810hp)Service Speed: 17.50kts Speed & Consumption: 18.50 knots on 37.00 tonnes per day",Fixed Pitch,"Oil Engine(s), Direct Drive",In Service/Commission,General Cargo Ship,1652.0,3285,8810,,6480,9130,2650,imo,2023-02-01 03:17:48,609763364129734655,0.09916666666666667,Foreign,Foreign,Foreign,
